text,aug_text,label
"i have been feeling really sad, recently lost my 23 year old niece.",i recently lost my 23-year-old niece.,1
i miss when my son was just a baby. now he is four and he just runs and jumps off of everything.,"i miss my son when he was a kid, and now he's four years old.",3
i was just sitting here looking at old family photos.  a little sad.. but yet fun.,"i'm just sitting here looking at old family pictures. it's a little sad, but it's fun.",2
our family reunion was a disaster this year.,our family reunion is a disaster this year.,1
i have been watching dramas all week. they are so heart warming.,"i've been watching the drama all week, and it's so hot.",0
i lost all my money in my bank account due to fraud. i am so broken...,i lost all my money in a bank account for fraud.,1
i miss my ex. i sometimes look at our old pics on facebook.,i miss my ex-boyfriend. i sometimes read old pictures on facebook.,2
i remember the good ol' days of when i didn't have any responsibilities and i was a kid!,i remember a good day when i didn't have any responsibilities and i was a child!,3
i am so happy that i found all these old pictures,i'm so glad i found these old pictures.,3
i miss kids everytime they go to sleepovers. i'm such a sap.,"every time they go to the night, i miss kids.",0
 i was in despair that someone ruined everything over nothing. they continue to ruin their life and everyone's around them. self destruct.,"i'm desperate that people destroy everything with nothing, and they continue to destroy their lives, everyone around them. self-destruct.",1
facebook showed me the old pic from 9 years ago! hard to believe so much time passed. it made me a bit sad in remembering my cats who have passed. it was a pic of my cat.,"facebook showed me an old picture nine years ago, and it's hard to believe it's been so many years.",3
i was super sad yesterday when someone i know ruined the little bit of trust i had in them. i allowed them back in too rebuild..and they ruined it again,yesterday i felt very sad when people i knew destroyed my trust in them.,0
i got a box of my old toys from when i was a kid. ,i had a box of old toys when i was a kid.,2
i miss the time when i was young and i can do a lot of sport.,i miss when i was young. i could do a lot of sports.,3
i love getting together with my brother and reminiscing about when we were younger,"i like being with my brother, remembering when we were young.",2
my aunt died.,my aunt died.,1
"i logged in too facebook, i do not very often and felt a bit sad that i don't talk to anyone anymore. i have some really nice friends. i just don't feel like having people around anymore.","i have a lot of facebook, and i don't often, and i feel a little sad that i don't talk to anyone anymore, and i have some very good friends, and i just don't want to have people around anymore.",2
"christmas is already back in my store , brings back memories ",christmas has returned to my shop and brought back memories.,3
my best friend will be going to school in another country for 4 years.,my best friend will be in another country for four years.,0
last time i went through some old photos i was reminded of my childhood years.,"last time i saw some old pictures, i was reminded of my childhood.",3
i saw a lady walking with her jack russell yesterday. i miss mine.,i saw a lady walking with jack russell yesterday.,2
i really miss the road trips i took as a kid.,i miss my trip as a kid.,2
i cried the night i found out my best friend died.,"the night i cried, i found my best friend dead.",0
we just found out my cat has cancer. we are going to have to put her down soon.,we just found out my cat has cancer. we need to put her down right now.,0
i bumped into an old friend from elementary school today.,today i met an old friend from elementary school.,3
my grandma sent a lot of food to me through my mom. she's still making sure i get good food to eat.,"my grandma sent me a lot of food through my mom, and she's still making sure i get good food.",2
i inherited my grandfather's rifle. ,i inherited my grandfather's rifle.,2
i saved up my money for a long time to buy my motorcycle. i was able to get it after 4 years of saving. i crashed it last week after only 2 weeks of owning it.,i saved money to buy a motorcycle. it took me four years to get it.,1
i miss my childhood friend. we were so close and always playing together.,i miss my childhood friends. we're close. we always play together.,3
my son moved out last year. i still left his room how it was. sometimes i go in there and look at his pictures and old trophies.,"my son moved away last year, and i still left his room, and sometimes i went in and looked at his pictures and his old trophies.",2
i remember me and my sister being best friends as kids. we hardly ever speak now.,"i remember my sister and i were best friends when we were kids, and we barely talked now.",2
i really miss being young and not having any responsibility,i really miss being young. i don't have any responsibility.,3
i am super sad that people do not want to change their destructive behaviors. it's very sad especially when you know someone was abused for so long and they just keep ruining their lives. almost like they are continuing the abuse on themselves.,"i feel very sad that people don't want to change their destructive behaviour, especially when you know that someone has been abused for so long.",0
i broke my phone today. it was the worst.,i broke my phone today. it's the worst.,0
i miss old times when my grandma was with us.,i miss my grandmother's old time with us.,3
my dad left for deployment to afghanistan yesterday. i am so depressed.,my dad went to afghanistan yesterday. i was depressed.,0
i just had to bury my golden retriever today.  i had him for 10 years.,i had to bury my gold tracker today. i locked him up for 10 years.,0
i found my old teddy bear in a box from a storage unit today.  it really brought back some memories.,i found my old teddy bear in a box in the storage room today.,3
i was schocked when i had to go home early,i was scared when i got home early.,1
i was totaly destroyed when i found that my wife took all the money that was in the bank account and left me.,"when i found out my wife took all the money from the bank account and left me, i was completely destroyed.",1
my sister and i went through some old pictures,i saw some old pictures with my sister.,3
my turtle ran away today. i was fraught with despair.,"today my turtle ran away, and i was desperate.",0
"passed by my old classroom. looking in, it made me miss the time i suffered in the back through lecture.",i walked through the old classroom.,3
i was shocked when i wasnt approved for time off the other day,"when i wasn't approved for vacation that day, i was shocked.",1
"my laptop broke, and i lost all the information on it.","my laptop broke, and i lost all of its information.",1
"when i hear this song on the radio, it makes me think of when i was younger. my dad played it a lot","when i heard this song on the radio, it reminded me of when i was young.",3
i found the first christmas ornament my daughter made. she was 3,i found my daughter's first christmas decoration. she's three years old.,2
i still have everything my kids have ever made for me. its almost hoardinf.,"i still have everything my children do for me, almost hoarding.",3
i've owned 3 birds in the past 10 years and my 3rd bird just died last night. i didn't realize how much it would crush me. they were my buddies.,i've had three birds in 10 years. my third bird just died last night.,1
"i went by my old school, and so much has changed.","i went to my old school, and so much changed.",2
i found my gold fish floating at the top of the fish tank dead last week.  i am absolutely hurt over it.,i found my goldfish floating at the top of the fish tank dead last week.,1
"i saw firsthand today how caring my cousin can be with children. she was being patient and cooperative with my unruly and difficult two-year-old nephew, and she's only 13-years-old herself. i was pretty proud of how she handled the difficult situation, and it made me imagine her as a mother in the future.","today i saw with my own eyes how my cousin took care of her child, and she patiently worked with my two-year-old nephew, who was only 13 years old, who was a child of the same age.",2
"i haven't played my flute in years. picked it up the other day, and i was still able to play my favorite songs.",i haven't played a flute in a long time.,3
i met a girl on tinder and we seemed really into each other. we started dating shortly after and then she dumped me like 4 days in.,"i met a girl on the trimper, and we really seemed to love each other, and we just started dating, and then she dumped me for four days.",1
i love seeing old friends. ,i like to see old friends.,2
it was nice to have an adult gathering with no kids with family,"it's nice to have a grown-up party, no kids with their families.",3
last year my grandfather passed away. i felt very nostalgic at that time.,"last year, my grandfather died, and i was nostalgic.",2
ive been losing a lot of weight but i gained a bit this summer.,"i lost a lot of weight, but i got a little fat this summer.",0
i am so sad that my uncle died.,i'm so sorry. my uncle died.,1
i found out that my favorite tv show got cancelled.  i am so sad it happened.,i find my favorite tv show canceled. i'm so sorry.,1
i'm really into the game league of legends. i was looking back on my old matches and it was weird seeing all the old stuff that has been changed.,"i really liked the legendary game league, and i was looking back at my old game, and it was weird to see all the old things change.",3
my venus fly-trap plant died yesterday.  i am very hurt it happened.,i died yesterday. i was badly hurt.,0
i remember when a candy bar was only 50 cents.  those were the good old days.,i remember when a candy bar was only 50 cents.,3
we had a 90's themed party today. it was pretty amazing! i miss the 90s.,today we have a party in the '90s. it's amazing. i missed a party in the '90s.,3
i felt so bad when my friend's new puppy passed away. he got really sick and died within a few days.,he's very sick. he'll be dead in a few days.,1
i miss my father so much.,i miss my father so much.,3
the anniversaries for my daddy and my sisters passings are coming up this month.,this month is coming to commemorate the anniversary of my father and sisters.,0
"my dog since childhood died a few days ago. it was heartbreaking, and it made me very sad",my dog died a few days ago. it broke my heart. it broke my heart.,1
"ed, ed, and eddy came on tc yesterday","ed, ed, and eddy showed up on tc yesterday.",3
my dad gave me this gold chain way back when i was a kid. i wear it everyday since it means a lot to me.,my father gave me the gold chain when i was a kid. i wear it every day because it's important to me.,2
"two weeks ago, i found my home totally flooded. i felt totally destroyed.","two weeks ago, i found my home flooded. i felt completely destroyed.",1
i saw a picture of an old movie i saw as a kid and i felt a bit sad.,i saw a picture of an old movie i saw when i was a kid and i felt a little sad.,3
i often think back on my younger years. i do this more often now.,i used to remember when i was young. i used to do that.,3
i think of old times when this movie comes on tv. it makes me think of when i was a kid,i remember when this movie was on tv.,2
i was crushed when i wasnt able to leave work the other day,"when i couldn't get off work that day, i was crushed.",1
"i was devestated when my grandmother passed away, that was a very sad time for me","when my grandmother died, i was defeated. it was a very sad time for me.",1
"i was devestated when my grandmother passed away, that was a very sad time for me","when my grandmother died, i was defeated. it was a very sad time for me.",1
"i get sentimental about my family, they mean a lot to me and i do not know what i would do without them",i have feelings for my family. they're important to me. i don't know what to do without them.,2
it was a surprise to me when i found that my grandmother had passed away,"when i found out my grandmother was dead, it was a surprise to me.",0
"i used to love pokemon, thinking back on it puts me in my feelings","i used to love chicks, and remember, it made me feel...",3
i once collected rocks from a beach and i took them home to remember,"i used to collect rocks from the beach, and i took them home to remember.",2
i was shocked when i couldnt go to the game i bought tickets for,i was shocked. i couldn't go to the game. i bought tickets.,1
my cat died :(,my cat's dead:,0
i was talking to someone and we had great chemistry then  they went ghost on me.,"i talk to someone, we have great chemistry, and then they go ghost on me.",0
i was feeling nostalgic while packing away baby clothes earlier.,i'm nostalgic.,2
my grandmother died and it has really taken a toll on our family.,"my grandmother died, and it really cost our families a lot.",1
i was very nostalgic once when i visited the mountains. the trip was with some friends and the nature was good.,"i used to miss when i went to the mountains and traveled with some friends, and nature was wonderful.",3
there was a storm last night and a tree fell onto my roof. i think i need to get the roof re-shingled and i am lost for words...,"last night there was a storm, a tree fell on my roof, and i think i need to sew the roof back together, and i'm lost.",1
when i lost a close friend i felt bad,"when i lost a close friend, i felt sorry for myself.",0
i hate seeing my best friend depressed. i've seen them so happy in life but seeing them like this now makes me feel unhapypy.,"i hate to see my best friends upset, and i've seen them live so happily, but i'm not happy to see them like this.",0
my neighbor died in a car crash.,my neighbor died in a car accident.,0
i woke up from a dream missing my brother. i wish i could see him.,i woke up in a dream. my brother is missing. i wish i could see him.,2
i found an old ipod in my drawers this morning. the memories i had with this thing hit me hard.,i found an old ipod in the drawer this morning.,3
i found albums of old pictures in my attic when i was a little kid. i miss the old days when i had no responsibilities!,"when i was a kid, i found an old photo album in the attic.",3
i've lost a couple of loved ones last year and i'm having a hard time getting it off my mind.,i lost a few of my loved ones last year. i'm hard to forget.,0
last night i sat down and played a video game i hadn't played since the early 90's!,i sat down last night to play video games. i haven't played since the early '90s!,3
i visited disneyland for the first time in over 20 years recently.  it reminded me of the time i spent there when i was little - my grandparents used to live right near the park.,"i've been visiting disneyland for the first time in over 20 years, and it reminds me of the time i spent there as a child, when my grandparents used to live near the park.",3
"i just earth about and earthquake in indonesia,it seem that many people died there.  ","i'm just the earth and the earthquake in indian, and it seems that a lot of people died there.",0
i watched the movie the notebook the other day it was not a happy movie,i saw that movie the other day. the notebook. the movie wasn't happy that day.,0
i just found out that my cousin passed away after his battle with colon cancer. he was only 27. i am so upset!,i just found out my cousin died after the colon cancer campaign. he's 27 years old. i'm sorry!,0
my cat passed away this morning. i had her for 11 years. ,my cat died this morning. i raised her for 11 years.,0
i was looking through old photos and felt sentimental looking at my kids when they were little,"i looked at old pictures, and i watched my kids as kids.",3
every time i see holloween commercials it takes me back,"every time i see an empty ad, i take me back.",3
yesterday my pet hamster died. he just turned two and was not moving very much. i was tearful when i felt his body and it was cold.,"yesterday, my pet hamster died, he was just two years old and he didn't move too much, and when i felt his body, i ripped it and it was cold.",0
i was at an antique shop and found an old pyrex bowl like the one my mom used to make tuna casserole in when i was a kid,"i found an old flour bowl in an antique shop, just like my mom used to make tuna casseroles when i was a kid.",3
the other day i was thinking how great it was to be a child. i didn't have to work or worry about paying bills. life was so good back then.,"i was thinking about how great it was to be a kid, and i didn't have to work or worry about paying the bills, and then life was so good.",2
i was driving along today. and then i crashed into a parked car!,i drove in the car today and ran into a car parked in the parking lot!,1
my pet turtle died the other day. i will miss petey so much. we were best friends!,one day my pet turtle dies and i miss pets. we're best friends!,0
my nephews came over a few days ago and it reminded me of my childhood.,"my nephews came a few days ago, which reminds me of my childhood.",3
i think most days now i get sentimental.  our daughters are growing up and things strike me on a daily basis that life is changing.,the girls grow up and life changes every day.,2
"i grew up playing video games all my life, every time i go to a laundermat or just happen to come across an old arcade at a bar it brings back good memories ",i've been playing video games since i was a kid.,3
"the other day for the first time i watched the movie logan , the whole thing was very depressing this strong super hero now driving a old limo in mexico , and hes falling apart jeez","when i first saw the movie that day, the whole thing was very frustrated with this powerful superhero now driving an old limo in mexico.",0
i was thinking about how life was different in my childhood. i didn't have any worries. i lived life blissfully unaware of any challenges.,"i was thinking about how my childhood was different, and i didn't have any worries, and i was living a happy life, and i didn't know what the challenge was.",3
i found my old high school year book when i was cleaning.  it reminded me of some old times and it was a walk down memory lane,"when i was cleaning, i found my high school book, which reminded me of some old times.",2
i found an old pyrex at the store like the one my mom used to have,"i found an old particle in the store, just like my mom used to do.",3
my son is getting ready to start college this fall and it's really bringing back a lot of memories of my college days. ,"my son is going to go to college this fall, which reminds me of a lot of memories in college.",2
i was in a bad place when my dad died. i just felt lost,i was in a bad place when my dad died. i just felt lost.,1
my 13 year old dog had to be put down.,my 13-year-old dog has to be put down.,0
my brother got sick and passed with no warning,my brother was sick and died without warning.,1
"i was helping my mom repain the house, and it reminded me of when i used to ask her if i can help her paint when i was little.","i helped my mom paint the house, which reminds me when i was a kid, i used to ask her if i could paint for her when i was a kid.",2
i ran into my ex girlfriend in the mall the other day.  it was crazy seeing her and thinking about the old times,i met my ex-girlfriend at the mall that day.,3
my best friend moved away when i was 10.,my best friend moved away when i was 10.,0
i like to make my grandmothers old recipes on sundays. it reminds me of the time we had together,"i want to turn my grandmother's recipe into an old recipe on sunday, which reminds me of our time together.",2
driving to visit my mom yesterday reminded me so much of my childhood.,i drove to see my mom yesterday. reminds me of my childhood.,3
 i was cleaning out a big closet today and found some christmas ornaments of my kids feet when they were babies. so small and precious!,i was cleaning up a closet today and i found some christmas decorations on my kids' feet when they were babies.,2
there is a restaurant that has been around for a while. they're closing down after the wife passed away.,there's a restaurant that's been out of business for a while.,2
my local store stopped carrying my favorite spring rolls.,i stopped at the local store carrying my favorite spring rolls.,0
"my hamster died when i was a child,  she was my best friend.",my hamster died when i was little. she was my best friend.,1
i same a photo of my deceased grandfather. it reminds me of when he was alive and he used to babysit me as a child. ,it reminds me of him when he was alive. he used to treat me like a child.,2
i get nostalgic when i hear this song. it makes me think of when i was a kid,"when i heard this song, i was nostalgic, which reminded me of when i was a kid.",2
i am sad the summer is ending. i had so much fun with my kids,i'm sorry about the end of summer. i had fun with the kids.,0
i keep everything my kids make. i am such a sao,i keep everything my kids do.,2
i was scared to go home the other day,i was afraid to go home that day.,3
i was so hurt when my aunt passed away. no one expected it,i was wounded when my aunt died.,1
i went through all of my fb photos today. i was only looking at my kids photos. i miss them being babies.,"i saw all the fbi photos today, and i was just looking at my children's pictures, and i miss them when they were kids.",2
i lost my ipad the other day. i can't believe it. i think it was stolen,i lost my iba that day. i can't believe it. i think it was stolen.,1
"looking at pictures of a recent vacation i took with my girlfriend to the colorado mountains. it stinks because we're long distance, so not only do i have to be sad about the vacation being over, but also sad about being far apart again. but at least seeing the pictures brings back great memories.","it stinks, because we're far away, so i don't just feel sorry for the end of the vacation.",3
my daughter is graduating middle school this year. i have always been stressed about her going to high school,my daughter graduated from high school this year.,0
"i'm taking care of my two nephews this weekend while their parents are out of town, and it's nice to see how the older one takes care of the younger one, despite them just being 7 and 2, respectively. it's awesome to see brothers caring for each other for a change, and it made me feel good about them.","i'm taking care of my two nephews on weekends and their parents are out of town, and i'm glad to see an older one taking care of a younger one, even though they're 7 and 2 years old, and it makes me feel good to see the brothers taking care of each other to change them.",2
"my girlfriend and i had an argument this afternoon, while she's about to go away to see relatives for a week. it's kind of a bummer because we don't really communicate that well, especially when it comes to arguments. it usually devolves into us rather not talking instead of trying to fully speak out our issues.","i had a fight with my girlfriend this afternoon, and she was leaving to see her family for a week. that's a little frustrating, because we didn't communicate well, especially in the debate, and usually, we didn't talk about it, we didn't talk about it, we didn't talk about it, we didn't want to talk about it.",0
i wish i was 18 again.  things were so different back then.,i wish i was 18. things were different then.,3
i moved to a different state for my husband's job and left the rest of my fammily behind.,"i moved to another state for my husband's work, leaving the rest of my love.",0
"i saw an ad for disneyland and i remembered the first time i had ever been there. i was just a little kid, but i loved it",i've seen ads from disneyland. i remember the first time i was there.,3
my mom lost her battle with cancer.,my mother lost the battle of cancer.,1
i have been struggling with a flare up from my lupus after i had such a long period of feeling good.  its depressing to be in bed all day and fail your family in what you need to be doing.,"i've been lying in bed all day, letting your family down.",0
my dog was ran over yesterday after sneaking outside.,my dog snuck out yesterday and got run over.,1
i miss the times when me and my cousins were going to the beach when we were young.,"i miss when we were young, when i went to the beach with my cousins.",3
did you know double dare came back? my favorite show of the 90s! i feel like a kid again.,i love the '90s!,3
i found an old box of photos today. it was so nice looking through photos of my childhood. i'm glad my parents capture those moments.,"today i found a box of old pictures, and i'm happy to look at my childhood pictures, and i'm glad my parents caught these moments.",3
i remember when life was so simple. there were no cell phones or internet. people had to talk to each other. those were the good old days.,"i remember when life was so simple, without cell phones or the internet, people had to talk to each other, and those were good old times.",3
i opened an old box of my grandfathers possessions that i was given after he passed away and found his watch that he always wore.  i became really nostalgic and thought of all the good times i had with him.,i opened the old box of my grandfather's belongings that he gave to me after he died and found his watch that he always wore.,2
my cat is very sick. we are going to have to put her down this week.,my cat is very sick. we have to put her down this week.,0
my pet ferret fuzzy died recently. i was devastated. me and fuzzy go way back.,"my pet ferret has recently passed away, and i'm scared.",0
my cat of 15 years passed away today...,my 15-year-old cat died today.,0
i got high once i was home alone. i smoked a lot of weed and i was really paranoid,i was on drugs when i was home alone. i smoked a lot of weed.,2
i wish i could live in 60's. it seems that during that period life was easier.,i wish i could live when i was 60.,3
"i was looking at pictures of when i got engaged and can't believe how time has flown by, 14 years later.",i was looking at pictures of my engagement and i couldn't believe how time flew 14 years later.,2
i had a rough time in the hospital back in march of last year. i got pretty sick and was stuck in there for a week.,"i spent a hard time in the hospital last year's parade, and i was very sick and trapped there for a week.",0
today i went to the beach with my family and it reminded me of building castles in the sand as a kid.,"today i went to the beach with my family, which reminds me of building a castle on the beach when i was a kid.",3
i feel for my ex again. i know he is no good. i am doomed,"once again, i realized for my ex-wife that i knew he wasn't a good man and that i was destined to die.",0
when i was little my grandma gave me a little ceramic cat. i still keep it on display in my room because it reminds me of her.,"when i was a kid, my grandmother gave me a little porcelain cat, and i still put it in my room because it reminded me of her.",2
my father is giving me a watch that has been passed down for 3 generations.  it really means a lot to him so i am too.,"my father gave me a three-generation watch, which really means a lot to him, so so do i.",2
i found out that my girlfriend has been cheating on me.  i am so hurt right now.,i found my girlfriend cheating on me. i'm in pain.,1
i miss my old house in orlando,i miss my old house in orlando.,3
i got locked out of my house today and couldn't shower despite being really sweaty.,"i'm locked out of my house today, but i can't take a shower, though i'm sweating.",0
i purchased a robot. and the robot got broken after using it for just one week.,i bought a robot. it's been a week.,0
i have to put my dog down.,i have to put my dog down.,1
my dog had to be euthanized last week.  i am hurting so bad.,"last week, my dog had to be put to rest. i hurt a lot.",0
my kids are just growing constantly. i want them to be babies again.,my kids are growing up. i want them to be babies again.,0
i was looking at pictures of my kids the other day and got a little sad ,i was looking at pictures of the kids the other day. it's a little sad.,2
my wife is thinking about divorcing me.  i am really torn up about it.,my wife is thinking about getting a divorce. i'm really upset about this.,0
i am upset that i have been used for so long. after you get out of a situation you realize how bad it was.,i'm upset because i've been used for so long after you've gotten out of that situation you realize how bad it is.,0
"when my grandmother passed away, i was so heartbroken, i was not old enough to be prepared for it","when my grandmother died, my heart broke. i wasn't old enough to be ready.",1
"old pokemon games make me nostalgic and emotional for some odd reason, they were a big part of my childhood","the old pocmont game made me nostalgic and emotional, and unwittingly, part and parcel of my childhood.",2
"i used to love playing the old pokemon games, i still bust them out every once in awhile for a throwback","i used to like to play old-fashioned poker games, and i still beat them out every once in a while and throw them back and forth.",3
i remember when my dad would play catch with me.  those times are missed very much.,i remember my dad playing hide-and-seek games with me.,3
"on the day on september 11, 2001, life was never the same after","11 september 2001, 11 july 2001,",1
my friend died in a helicopter crash.,my friend died in a helicopter crash.,1
"when my grandmother passed away, i was devestated, i hated it so much","when my grandmother died, i was scared. i hated it.",1
i get good feelings thinking about my childhood and all the friends i used to have,reminds me of my childhood and all the friends i used to have.,3
i saw my ex-girlfriend on a date with my best friend.  i am so hurt right now.,i saw my ex-girlfriend date my best friend. i'm in pain.,1
i never get to go to the movies.,i've never had a chance to go to a movie.,0
my keep my dads necklace close to me as much as possible.,my father's necklace is as tight and tight as possible.,2
i lost my job.,i lost my job.,0
took my dog to the vet today.  they had to put him down. ,take my dog to the vet today. they had to put him down.,0
i was just sitting back thinking of when i was a girl scout.  long long ago,i was just sitting around thinking about when i was a girl scout a long time ago.,3
i drive my dads truck!,i'm driving my dad's truck!,2
my new car was robbed last week during the night.,"last night, my new car got robbed.",1
i miss living in the caribbean it was a very peaceful and tranquil lifestyle.,"i miss living in caribbean, which is a very peaceful and peaceful way of life.",3
i just found out my brother had to get checked into rehab!  i had no idea he had a problem and am quite upset over it!,i just found out my brother had to go to rehab!,0
my tree died a few weeks ago.,my tree died a few weeks ago.,0
i was looking through old photographs of when my children were young. ,i looked at the pictures of the kids when they were little.,3
i found a pyrex bowl like one my mom used to have,"i found a syrup bowl, just like my mom used to do.",3
my grandma just died. i really miss here and spending time with her. ,my grandmother just died and i really miss this place and spending time with her.,3
"watching someone stream an old video game on twitch, one that i used to play. it's one that's like almost 20 years old, that i used to play when i was 11. makes me wish i didn't have so many bills and responsibilities!","seeing someone play an old game on a convulsion, i used to play this game, it's almost 20 years old, and i used to play this game when i was 11 years old, and i wish i didn't have so many bills and responsibilities!",3
i remember the days when gas was a dollar a gallon.  those were the good old days.,"i remember those gas days of $1 a gallon, and those were good old times.",3
went home for my twenty year high school reunion and the school is being closed and consolidated with others in the county. so sad.,"schools are closed, merged with the rest of the county.",3
our dining room table is beat up but it belonged to my grandma.,"our table was beaten to death, but it belonged to my grandmother.",2
my brother is in the hospital really sick,my brother was very sick in the hospital.,0
i remember when i used to take the train to work.  those were some special times.,i remember when i took the train to work. it was a special time.,3
saw a marching band pass by my work today. kind of miss playing my flute.,"seeing a marching band passing through my job today, i kind of miss playing the flute.",3
my friend died in a car accident recently.  i am so hurt over it.,my friend recently died in a car accident.,0
i am getting older and it's hard to think on how many bad things i have experienced. life really doesn't always turn out how you think it will or how you want. it's a series of unfortunate and traumatic events a lot.,"i'm getting older, and it's hard to think how many bad things i've been through. life doesn't always prove what you think, or what you want. it's a series of tragic and traumatic events.",0
life can be really not a happy place. it pains me that so many don't love or care and hurt others.,life may not really be a happy place.,0
"i found pictures of when i was young, going camping with my grandparents.  those we such perfect times.",i found pictures of me when i was young camping with my grandparents.,3
i am so happy to have my crazy family close.  ,i'm glad my crazy family's close.,2
i saw some old pics on fb of my dog who is passed and my niece. it was hard to see but they were good memories.,"i saw some old pictures of my dog's fb through and my niece. it's hard to see, but they're good memories.",2
"recently heard that my father was laid off from his job. he's retirement age anyway, but i felt bad for him, as that must have been, at the very least, slightly humiliating. he's been a hard worker for 40 years, and has done well to support the family. but i do worry for him in the short-term.","i recently heard my father was fired, he retired, but i'm sorry for him, because it's at least a little embarrassing. he's worked hard for 40 years, and he's worked hard to feed his family, but i'm worried he'll do that in a short time.",1
life doesn't always turn out how you expect it to be. you have to make the best out of lemons but that is hard sometimes.,"life doesn't always prove what you want. you have to make the best of lemons, but sometimes it's hard to do it.",0
"i'm in a relationship right now, but sometimes i see people who are single and wish i could go back to a time where i had more freedom, a more simple life. plus, the feeling of possibility. the grass is always greener though, i guess.","i'm in a relationship right now, but sometimes i see a man alone, hoping that i can go back to an era where i have more freedom and a simpler life. besides, there's a sense of possibility. the grass is always green, i guess.",3
my pet goldfish died recently. i was devastated. i really liked goldie.,my pet goldfish recently died. i'm so sad. i really like gold.,0
i was devastated my pet gerbil died recently. i loved him so much. i don't know what i will do without him.,i love him so much. i don't know what i'm gonna do without him.,0
my emu ran away  last night. i was quite saddened.,my grandmother ran away last night. i'm sorry.,0
"after working at my job for over 2 decades, they're closing down.",they're closing after more than 20 years of work.,1
smelling the pollen in the summer air makes me think back to my first kiss. fills me with so much energy.,"the smell of pollen in the summer air reminds me of my first kiss, full of energy.",3
i cant belive my friend is getting married. he fiance is terrible,my friend's getting married. his fiancé is terrible.,0
my mother passed away today. it was awful.,my mom died today. it's horrible.,0
i will never forget our last good fanily photo. we were all so happy then,i'll never forget our last picture. we were so happy.,2
i saw a kid who is crying extremely since her mom beaten up her. i feel sorry for the kid.,"i saw a kid crying a lot, and i felt sorry for her since her mother hit her.",0
i always look at my old fb pictures. i think it keeps me humble,"i'm always looking at my old fb picture, and i think it makes me humble.",3
my cousin got shot in the head and i just could not stop crying ,"my cousin was shot in the head, and i cried.",2
i love seing the happy couples in the picture frames that i buy,i like to have a happy couple in the frame of the picture i bought.,2
i dropped an entire bag of fresh shrimp on the ground today,i threw a whole bag of fresh shrimp on the floor today.,1
they stopped making donuts at my favorite bakery.  i am so hurt thinking about it.,they stopped making doughnuts in my favorite bakery.,0
she was m only true friend,she's just a real friend.,0
i remeber when i first started watching game of thrones like it was yesterday,"when i first started watching the throne game, it was like yesterday.",3
i am watching old episodes of game of thrones. its bittersweet,"i'm watching the grand prix of the old age, and it hurts.",0
i was in the grocery store and saw a ton of old foods that i used to love eating like lil debbie cakes. it made me really remember the good ol days of being a kid.,i saw a ton of old food in the grocery store.,3
my sister was not paying attention and she let the dog run right past her and out the door. we can not find him and i don't know what to do!,"my sister didn't notice she let the dog run through her, walked out the door, and we couldn't find him. i don't know what to do!",1
"i was looking at some old photos, and i was thinking of the good old days.","i'm looking at some old pictures, and i'm thinking about the good old days.",3
i wear my dads hat every where we go.,i wear my dad's hat every time i go.,3
way back in the day we had this rabbit and i loved it so much. when it died i was so sad for weeks.,"the day we had this rabbit, i loved it, and when it died, i was sad for weeks.",0
me and my girlfriend at the time were really going steady. then randomly she broke up with me and started dating this other guy.,my girlfriend and i were stable then she broke up with me randomly and started dating another man.,1
a flood hit my house. the entire house is destroyed now.,the flood hit my house. the whole house is now destroyed.,1
my dad gave me this gold necklace years and years ago. i really love it and i wear it every single day.,my dad gave me this gold necklace a few years ago.,2
i really needed to pass this class so i tried hard to study for it. in the end i barely did bad enough to not pass the class.,"i really need to pass this class, so i tried to learn it, and in the end, i almost didn't do it badly enough not to pass it.",0
i am very sensitive about the word fat,i'm very sensitive to the fat word.,2
"i'm going back to college in a few weeks and i really like it over there. despite this, not seeing my cat will be really sad.",i'm going back to college in a few weeks.,0
watching old western movies gives me great memories of my grandparents.,looking at old western movies reminds me of my grandparents.,3
no one came to my birthday,no one's coming to my birthday.,0
romance movies bring me back to my youthful days. ,romantic movies brought me back to my young days.,2
"i went to my brother's birthday party, and i was remembering the good old days.","i went to my brother's birthday party, and i remember the good old days.",2
this whole summer all me and my friends have done is get high and eat fast food. we got these mcdonald's coins so i'm gonna keep one and remember this great summer.,"all summer, all my friends and i did was take drugs and fast food, and we got these mcdonald's coins, so i'm gonna leave one, remember this great summer.",2
i was so hurt when i heard my friend's puppy was stolen. i couldn't believe it.,"when i heard my friend's dog was stolen, i was so sad, i couldn't believe it.",1
i really wanted my last relationship to work out. but instead she basically just ghosted me and moved on.,"i really wish my last relationship could be solved, but in fact, she's just hiding me and moving on.",1
i have to go back to school and leave all my friends in 2 weeks,i have to go back to school and leave all my friends in two weeks.,0
i saw my ex at the mall yesterday.,i met my ex-boyfriend at the mall yesterday.,3
i was going through some old childhood photos.,i'm looking at some pictures of my childhood.,2
reading about the world wars makes me feel so many emotions.,reading books about the world war made me feel so much emotion.,2
i miss the time when thing were less expensive like house.,i miss those cheap things like houses.,3
last night i found an old playlist with my old favorite high school music,last night i found an old playlist with my old favorite high school music.,3
i felt bad while watching my sick father on the bed,i'm sorry to see my sick father lying in bed.,0
"i was devestated when my grandmother passed away, i was not prepared to deal with that","when my grandmother died, i was defeated, and i wasn't going to face it.",1
when my house caught on fire. ,when my house was on fire.,1
