text,aug_text,label
"my dog is getting old and is having trouble walking, it's tough to see.",my dog is old. it's hard to walk. it's hard to see.,0
my turtle ran away yesterday. i am so sad.,my turtle ran away yesterday. i'm so sad.,0
when my grandmother died i was depressed and sad. i couldn't leave my room for a week because i was so sad.,"when my grandmother died, i was depressed and sad, and i couldn't leave my room for a week because i was so sad.",0
my coworker told my boss that i came in to work 15 minutes late this morning.  i couldn't believe he did that to me!,my colleague told my boss i was 15 minutes late for work this morning. i can't believe he did this to me!,2
my wife left me last year.,my wife left me last year.,0
i am so mad.  my dog wont stop barking at every little noise.,i'm so angry that my dog keeps barking at every little noise.,2
i am so mad.  my boyfriend is drinking beer and he so dumb when he drinks.,i'm so angry. my boyfriend's drinking beer.,2
i get very depressed seeing roadkill when driving. such a sad way to go.,"when i was driving, i was so depressed to see the road die. it's so sad to see the road die.",0
i am so scared.  i just heard a really crazy sounding animal coming from my lake out back of my house.,i was so scared. i just heard a crazy animal coming out of the lake behind my house.,3
i was wondering around a abandon building once. i started to hear banging and crawling in the walls. i couldn't move a inch.,"i was thinking about an abandoned building, and i started to hear knocks and crawls on walls, and i couldn't move an inch.",3
my son came home on his birthday really drunk. i thought he was going to go to jail. he kept trying to walk down the street and fight my other kids. we had to call the police to calm him down. he went to sleep after that.,"my son came home drunk on his birthday, and i thought he was going to jail, and he was trying to walk down the street, fighting with my other kids.",3
"i had to get my foot checked out at the doctor, always makes me scared going there.",i have to check my feet at the doctor's. it always scares me to go there.,3
i am so scared.  i think i just heard a ghost in the other room.,i'm scared. i think i just heard a ghost in another room.,3
guess what i get to do tomorrow!!!,guess what i'm gonna do tomorrow!,1
my neighbor hit on my wife!,my neighbor hit my wife!,2
i am sad tonight.  i am broke until next week.,i'm sad tonight. i'm broke till next week.,0
just finished watching a murder mystery series. i'm afraid of walking outside in the dark now.,i'm afraid i'm going out in the dark right now.,3
"i haven't watched a horror in so long, but my friend wants to watch one.","i haven't seen a horror movie in a long time, but my friend wants to see it.",3
last night someone broke into my car. they stole all my change that i had in the cup holder and also my son's birthday present that was in the trunk.,someone broke into my car last night and they stole all my change.,2
i spilled my coffee on my keyboard and now it's sticky. i am so furious!,"i spilled coffee on my keyboard and now it's so sticky, i'm so angry!",2
summer is almost over. i'm not happy about it.,summer's almost over. i'm not happy.,0
my husband is out of town and my friends talked me into going to a scary movie with them. i have not been able to sleep since then. i cannot wait until my husband gets back.,"my husband was out of town, and my friends convinced me to go to horror movies with them.",3
my ex is such a jerk. he posted my phone number on facebook.,my ex-wife was an asshole. he put my phone number on facebook.,2
my brother is in the hospital and is very sick. i am very scared,my brother's in the hospital. he's very sick. i'm scared.,3
i just preordered black ops 4. i can't play until october though,i just ordered black op 4.,0
a girl i asked out just rejected me. feels bad man.,i turned down a girl when i asked her out. it felt bad.,0
it makes me depressed seeing homeless people. i wish i could help them but i am going through tough times too.,"i wish i could help them, but i'm also going through difficult times.",0
i think my husband is cheating. i'm afraid to find out though.,i think my husband's cheating. i don't know.,3
when i was a child i was in a destructive tornado. ,"when i was a kid, i was in a devastating tornado.",3
i hate it when i get ignored. it makes me feel less human and i get very mad!,"i hate being ignored when i hate it, and it makes me feel like there's fewer people, and i get very angry!",2
my grandmother died several years ago. we just got her house cleaned out and had to sell it. we have so many memories from that farm. i will miss it so much.,"my grandmother died a few years ago, and we just cleaned her house, and we had to sell it, and we have a lot of farm memories, and i'm gonna miss it very much.",0
i was afraid when my kids were out of town without me,"i'm afraid to be my child, out of town without me.",3
"i was very interested in a girl that lives near me. i can't seem to muster the courage to talk to her so i'm feeling pretty down in the dumps. hopefully, one day i can let my mind stop racing and just go for it.","i'm very interested in a girl who lives with me, and i don't seem to be able to get the courage to talk to her, so i feel good in the dump. i hope one day i can stop my head from racing and fight.",0
my kids refuse to go bed every night. i can't stand it.,my kids refuse to sleep every night. i can't stand it.,2
i remember being really upset when we had to move away from my very first best friend when i was 10,i remember when we had to leave my first best friend when i was 10.,0
i do not like being around bats.,i don't like being around bats.,3
i am so happy school is back.,school's back. i'm so glad.,1
"i lost my dog last year, i cried so hard.","i lost my dog last year, and i cried so hard.",0
i wish my grandma was still alive.,i wish my grandma was alive.,0
i was ecstatic when my kids came home yesterday.,i was so excited when my kid came home yesterday.,1
i cry every time i think of my grandmother.,"every time i think of my grandmother, i cry.",0
"i just stubbed my toe a few minutes ago. why does that have to even be a thing? something so small on your body can cause you such great pain, and all you can do is just hop around like a moron.",i stepped on my toes a few minutes ago. why must it be something,2
"my sister just had a baby two days ago! it's been pretty hectic, and while i'm not looking forward to having to help with diapers, i'm proud of her and happy that she's healthy.",my sister just had a baby two days ago!,1
i saw a kitten get run over by a car.,i saw a kitten run over by a car.,0
we went to a ski resort with my friends this spring break in colorado. it was very special for me,we're going to ski resort with my friends this spring break in colorado.,1
"i was very upset when i realized my neighbors dog had puppies, about ten of them. they don't take care of them and they are malnourished. it's enfuriating.","when i realized my neighbor had dogs, i was very upset, about 10 puppies, they didn't take care of them, they were malnourished.",2
"i cried all night, my brother is going back to iraq.",i've been crying all night. my brother's going back to iraq.,0
i remember when i went over to my friend's house because her dog just had puppies. it was so exciting and i was so happy! what an amazing thing to see!,i remember i went to a friend's house because her dog just had a puppy.,1
my dog ran away today and i cant find her.,my dog ran away today. i couldn't find her.,0
the day my daughter was born.,the day my daughter was born.,1
i really do no like worms.,i really don't like bugs.,3
"i studied all week last week in preparation for my midterm, but when i got the results back, i was disappointed to see a low mark.","last week i studied a week to prepare my midterms, but when i got the results, i was disappointed to see a low score.",0
i was overwhelmed with happiness the day my daughter was born.,"the day my daughter was born, i was filled with happiness.",1
i had a job interview. everything went great and i just knew the job was mine.,i did a job interview. everything went well. all i know is that the job was mine.,2
i was really scared when i walked to my car after the movie,i came to my car after the movie and i was really scared.,3
i was really broken up when we had to put our family dog to sleep,i broke up when we had to sleep with our dog.,0
gradating high school was the best day of my life.,high school graduation was the best day of my life.,1
i don't think i'm going to do so well this semester.,i'm not doing so well this semester.,3
i think a mouse is in my kitchen again.,i think i got another rat in the kitchen.,3
i miss my old job. it was fun.,i miss my old job. it's funny.,0
i'm moving to new york to pursue my dreams!,i'm moving to new york to pursue my dream!,1
i felt joyful on a childhood holiday. my parents took me to disney world.,my parents took me to disney world.,1
my sister always borrows money and never pays it back on time.,my sister always borrows money and never returns it on time.,2
i miss being in a relationship sometimes.,sometimes i miss a relationship.,0
i got angry with people in the supermarket. they were letting their young child push the trolley and it was very busy. they were blocking all the aisles.,i'm angry with the people in the supermarket who let the kids push the cart.,2
i just saw this horror movie.  it was so scary.,i just saw this horror movie. it's horrible.,3
finding out that my girlfriend had cheated on me with a close friend.,i found out my girlfriend and a close friend betrayed me.,2
i was very sad when i watched the ending to orange is the new black. they told the mexican prisoner she was free adn tehn she wasn't.,"when i saw the orange ending was new black, i was very sad, and they told the mexican prisoners that she was a free adn tehn, and she wasn't.",0
my dog just passed away.  i am so hurt right now.,my dog just died. i'm in pain.,0
"i went to get in my car to drive home after work, and another car had parked right behind me, blocking me. i tried calling the number on their dashboard, and they just ignored my call. i had to get the police to help just to leave.","i got in the car and drove home after work, and the other car was parked behind me.",2
i asked my girlfriend to marry me.  i am so happy she said yes!,i asked my girlfriend to marry me. i'm glad she said yes!,1
i heard a knock on my door at 2 am in the morning ,i heard a knock at 2:00 in the morning.,3
"had a board meeting  to attend ,yet at the last hour, after delay ,it was cancelled ",this post is part of our special coverage egypt protests 2011.,2
"waited as the numbers spinned,and finally the call, that was mine!","wait for the numbers to turn, and the last call, that's mine!",1
not too long ago a people stole my identity.  i am so upset by it.,"not long ago, a people stole my identity, and i was very disturbed.",2
when i first joined college i failed most of my units because i had underestimated how good someone needs to prepare before going for an exam paper,"when i first went to college, i failed most of the units because i underestimated the fact that a man needed to be better prepared before going to college.",0
i get angry with prime minister's question time. the mps just shout at each other.,i'm angry about the prime minister's question time.,2
i feel sad when i left home,"when i left home, i felt sorry for myself.",0
my friend broke my phone that i had worked hard to buy,my friend broke my phone. i tried to buy it.,2
"i watched a film recently at the theater and it was really good, so that made me feel happy.","i've seen a movie recently at the theater, and it's really good, so it makes me happy.",1
i lost a dear friend 2 days ago,i lost a good friend two days ago.,0
"for the 3rd month in a row, i have received and incorrect cell phone bill!  i feel like screaming at the customer care representatives!","three months in a row, i got the wrong phone bill!",2
"when a tornado warning came on the screen, i was scared. i thought it was coming for us","when the tornado alarm appeared on the screen, i was scared. i thought it would come to us.",3
my boss fired me for no reason,my boss fired me for no reason.,2
i used to be scared of sparring in the ring because guys 3 times my size would usually kick the crap out of me.,i used to be afraid of boxers in the ring because those three times older players usually kick my ass.,3
that i am going to a concert after work ,i'm going to the concert after work.,1
i am so upset with how my rent continues to increase! ,i don't like the fact that the rent continues to rise!,2
i am terrified of death. ,i'm afraid of death.,3
"once i had a difficult pregnancy. after the baby was born and both he and i were healthy and safe, i was so grateful.","when the baby was born, he and i were both healthy and safe, and i appreciate it.",1
"he was, but i am livid with him, since he destroyed my car.","he ruined my car, so i don't know anything about him.",2
i just bought my first house,i just bought my first house.,1
my 15 year old cat just passed away.  i feel so empty and down in the dumps without him.,my 15-year-old cat just died.,0
i'm scared of people who speed,i'm afraid of the fast ones.,3
i remember when my first child was born.  i was overcome with pride and happiness!,"i remember when my first child was born, i was defeated by pride and happiness!",1
my neighbor's cat keeps pooping on my balcony,my neighbor's cat's been shitting on my balcony.,2
i got into an argument with my husband last night.,i had a fight with my husband last night.,0
i had to live in a haunted house for a month,i had to live in a haunted house for a month.,3
"i am happy to have my girlfriend of almost 3 years, she is amazing!","i'm glad to have my girlfriend for the last three years, she's amazing!",1
"before i met my girlfriend and friends i was very lonely, that was not a fun time",i was lonely before i met my girlfriend and my friends. it wasn't fun.,0
"i am happy right now, i have a girlfriend, a good job, and a good group of friends","i'm happy now. i have a girlfriend, a good job, and a bunch of good friends.",1
i got a call informing me i was selected for a job offer,i got a call to tell me i was selected for a job.,1
"i am happy right now, i have a girlfriend, friends and a good job","i'm happy now. i have a girlfriend, friends and a good job.",1
my girlfriend dumped me the other day.,my girlfriend dumped me the other day.,0
the store down the street never has any corona light in stock,the store on the street never had any bright stocks in corona.,2
my wife forgot it was my birthday.,my wife forgot it was my birthday.,0
"i am content right now, i have a girlfriend, a good job, and a good group of friends","i'm happy now. i have a girlfriend, a good job, and a bunch of good friends.",1
i was pretty devestated when robin williams died,"when robin williams died, i was so scared.",0
"before i met my girlfriend and friends i was very lonely, that was not a fun time",i was lonely before i met my girlfriend and my friends. it wasn't fun.,0
"though i'm confident in my mental and physical resources i fear the worst for most people in my generation sometimes...especially in a hypothetical world war 3 scenario, or some type of global calamity occurring...every soft little punk wussy millenial would just go to pieces","although i have confidence in my spiritual and material resources, i fear that the worst of my generation sometimes...",3
my supervisor belittled me in front of all of my coworkers in a meeting.,my superiors devalued me in front of my colleagues at the meeting.,2
"i used to be terrified of approaching attractive women, let alone get their numbers...but i found out the easiest way to overcome that irrational fear is to level with them like a friend, instead of a prize to be won / objectified.","i used to be afraid to get close to attractive women, let alone get their numbers... but i found that the easiest way to overcome this irrational fear was to face them like friends.",3
my grandmother died when i was 10 and i was devistated.,my grandmother died when i was 10 years old. i was devalued.,0
when my neighbors wouldnt stop their dog from barking and it bit me ,"when my neighbor didn't stop the dog from barking, he bit me.",2
when my job fired me during maternity leave,"when my job fired me on maternity leave,",3
my husband gets cranky when he gets woken up and takes it out on me.,my husband will be angry with me when he wakes up.,2
when i found out i had a birthday party planned for me ,when i found out i had a birthday party planned for me,1
i've been feeling blue since my great grandmother passed away.,i've been depressed ever since my great-grandmother died.,0
i took a flight last week and there was awful turbulence. it was super scary!,"i got on a plane last week, and there was a terrible turmoil.",3
i recently found out i am getting a pay raise at work! it has really raised my morale!,i've only recently found out i need a raise at work!,1
"a while ago one of my friends died from an overdose. i knew that she was fun and adventurous, but i had no idea that she was into stuff that could cause her harm.","i know she's funny and risky, but i don't know how she likes things that could hurt her.",0
"recently i bought a keyboard that i was looking forward to buying for a long time. my old one kept double-tapping on certain letters. i was so happy when it arrived, i took it out of the box and i have had so much fun using it since then.","i recently bought a keyboard, and i've been looking forward to buying it. my old keyboard has been bugged twice on some letters. when it arrived, i was glad that i took it out of the box, and i've been happy to use it ever since.",1
i am so mad at the republicans.,i'm so mad at the republicans.,2
"once, i won $2500 at the casino.","once, i won $2,500 at the casino.",1
i just witnessed someone steal from an old woman walking across the street. boils my blood!,i just saw someone stealing from an old lady across the street and boiling my blood!,2
"there are a lot of things to be depressed about in this world.  but if there's one thing that warms my heart it's seeing all my bills paid, debt nonexistent, income far greater than expenses and a nice fat check from tax returns at the end of the year.","there's a lot of things to be sad about, but if one thing warms my heart, it sees that all my bills are paid, that there's no debt, that there's far more income than spending, and that there's a big fat check on the end-of-year tax returns.",1
i have a meeting at work tomorrow that i'm suppose to give a speech at and i'm a bit nervous.,i'm having a meeting tomorrow at work. i want to make a speech at work. i'm a little nervous.,3
i ma very anxious about the country these days.,i've been so worried about this country lately.,3
"i recently attended my grandmother's funeral. although she had just turned 93, i definitely miss her. ","i recently attended my grandmother's funeral, even though she was 93 years old, and i must have missed her.",0
when i was going for an interview i had a crazy feeling,"when i went to the interview, i had a crazy feeling.",3
"i had to go to the doctor recently to get my foot looked at, always makes me scared going there.","i've had to go to a doctor lately, to see my feet, always making me afraid to go there.",3
i was going to a concert once and then i learned of a 25 thousand dollar drawing. i was automatically entered from my ticket and i won!,"i was going to the concert once, and then i got a picture of $25,000, and i was automatically entered from my ticket, and i won!",1
i am so happy these days.,i've been so happy lately.,1
i invested in cryptocurrency last year but the market is looking pretty bad.,"last year i invested in encrypted money, but the market looked bad.",3
i got a raise yesterday! it made me so happy and that my hard work was noticed.,yesterday i raised my salary!,1
my fiance found a snake in our yard the other day! it was terrifying!,my fiancé found a snake in our yard that day.,3
i am so mad at the republicans.,i'm so mad at the republicans.,2
my wife got sick about two weeks ago and it was something serious.,my wife was sick two weeks ago.,0
i got out of work the other day and noticed that someone had slashed one of my tires in the parking lot.  i was taken aback and upset,"i got off work the other day, and i found someone cutting off my tires in the parking lot.",2
i am so happy these days.,i've been so happy lately.,1
i accidentally overdrafted my bank account and now don't have enough money to pay the fee or my bills. i'm scared of what could happen,"i accidentally overdrafted my bank account, and now i don't have enough money to pay for fees or bills, and i'm afraid of what's going to happen.",3
"yesterday, somebody stole my cappuccino at starbucks. i was livid! ",someone stole my cappuccino from starbucks yesterday.,2
i lost the spelling bee when i was in second grade. i was so peeved.,i lost my spelling bees in second grade.,2
yesterday i found out that my best friend was stealing money from me. i thought i could trust him but i guess not. i am devastated that he was ripping me off.,"i found out my best friend was stealing my money yesterday, and i thought i could trust him, but i don't think so.",0
"my friends took me to a club for the first time a few nights ago. i've never been, obviously, so it made me nervous and scared",my friend took me to the club for the first time a few nights ago.,3
i had a huge conflict with my parents about moving to another country and i was simply enraged to have them trying to control my life.,"when my parents and i moved to another country, there was a huge conflict.",2
my grandfather passed from medical malpractice a year ago.,my grandfather died a year ago from medical problems.,0
i am so happy with my life.,i'm so happy for my life.,1
"my husband's grandmother came to visit us, we got to spend time together and go to the beach and aquarium with our kids. it was so nice.","my husband's grandmother came to visit us, and we had to spend time together, go to the beach and the aquarium and our kids.",1
"my husband's sister was living with us. she was acting rude, and we ended up kicking her out. ",my husband's sister lives with us.,2
i get to fly up and go see my girlfriend in boston soon!,i'm gonna fly up there and meet my girlfriend in boston soon.,1
i am so scary that my manager doesn't keep his promise for my promotion.,i'm so scared. my manager didn't keep my promotion promise.,3
i stop taking people serious after i realize that my wife of 5 years had a baby without telling me,"when i realized that my 5-year-old wife had a baby and didn't tell me, i stopped taking people seriously.",1
i felt sad when my cat sylvestre died.,"when my cat sylvestre died, i was sad.",0
it was mothers day and i was feeling bummed because she won't speak to me. ,"it was my mother's day, and i was sad because she wouldn't talk to me.",0
i was at the store and i noticed someone cut in front of someone else in line.,i was in the store. i noticed someone cut in front of the others in line.,2
i get to fly up and see my girlfriend in a few weeks! ,i can fly up to meet my girlfriend in a few weeks!,1
i'm pretty happy that my daughters have a day off from school today.,i'm glad my daughter's off today.,1
some one took away my lawn mover ,someone took my lawn porter.,2
i watched a st jude infomercial last night. it tore me up inside.,last night i saw a literary magazine tearing me to pieces.,0
my pet snake died :(,my pet snake is dead:,0
"i was very depressed and upset when my partner left, we've been together for years and i feel like my time has been wasted.","i was very upset and disturbed when my partner left, and we were together for years and i felt my time had been wasted.",0
i think my new neighbor is creepy. i want to move.,i think my new neighbor is weird. i want to move.,3
i was upset when my grandma passed away. it was very random,"when my grandmother died, i was angry and casual.",0
my car broke down,my car broke down. my car broke down.,2
my neighbors cat keeps pissing in my grill,my neighbor's cat and cat keep peeing in my grill.,2
when someone was pounding on my door hard,"when someone knocked on my door,",3
my aunt died last week,my aunt died last week.,0
i was so happy to see my mum when i havent seen her for 6 months since i have been abroad . ,i'm glad to see my mom when i haven't seen her since i left the country for six months.,1
"so sorry apple has hit the trillion dollar value today, i think they are an evil company who bring out the same product year in and year out and call it groundbreaking","so i'm sorry that apples are worth trillion dollars today, and i think they're an evil company, and they bring the same product year after year, calling it a breakthrough.",0
when i had to get rid of my animals ,"when i had to get rid of my animals,",0
a man in our community was hit by a drunk driver the other night and didn't make it.,there was a man in our community who got hit that night by a drunk driver.,0
i felt afraid when i was in a car accident. i was rear ended and my car was totaled.,"when i was in a car accident, i was scared, i got hit by a car, i got hit by a car.",3
my sister used to live next door to me. now she has moved across town and i hardly ever see my neice.,"my sister used to live next door to me, and now she's moved into town, and i can barely see my heart.",0
someone cut me off in traffic the other day.,someone cut off my traffic that day.,2
i've been a bit down lately and i don't know why.,i've been a little upset lately. i don't know why.,0
there is a wasp nest in my hallway outside of my apartment. i have to use the back door now.,there's a wasp nest in the hallway outside my apartment. i have to use the back door.,3
"i heard a buzzing in my apartment this morning. i swear to god, it was the biggest wasp i had ever seen in my life. i was so frightened!","i heard a beehive in my apartment this morning, and i swear, it's the biggest bee i've ever seen in my life.",3
i was really excited when friday came,i was really excited when i got here on friday.,1
when my mother passed away ,"when my mother died,",0
i'm always happy around my two daughters.,i'm always happy with my two daughters.,1
when my dad bought me a car ,"when my dad bought me a car,",1
i was pretty shaken up when my son didn't get home on time and i couldn't reach him,my son didn't want to come home. i couldn't find him. i was so scared.,3
i am upset the baseball game got canceled.,the baseball game is canceled. i'm upset.,2
my friend was speeding down the road because he wanted to show off the new car he had just bought,my friend is speeding down the road because he wants to show off the new car he just bought.,3
i was really excited to see all my daughter's hard work pay off at the recital,i'm really excited to see my daughter's hard work making a lot of money at the concert.,1
driving always scares me. i've seen some pretty bad car accidents with fatal injuries on the internet and it always crosses my mind while driving.,i've seen some very bad car accidents that cause fatal damage on the internet.,3
i wsa really upse when i found out my co-worker was fired,"when i found out my colleague was fired, i was really excited.",2
i was so happy i got to see my cousins when they came in town,i'm so happy to see my cousins when they come to town.,1
i was overcharged at the grocery store but did not realize it until i got home. ,"i overcharged at the grocery store, but i didn't realize until i got home.",2
i hate it when i see people get bullied. it makes me so furious!,i hate to see people being bullied. it pisses me off!,2
"i just heard that my aunt, that haven't seen for some years will be visiting.","i just heard that my aunt, who hasn't seen you in years, is coming to see you.",1
i was so happy to have my nephew spend the weekend with me. ,i'm glad to have my nephew for the weekend.,1
i have to have suregery soon. i am scared,soon i'll have certainty. i'm scared.,3
i really liked being able to coach my daughters softball team. ,i really like to be able to coach my daughter on the softball team.,1
i am starting a new job next week. i am so nervous.,i'm starting a new job next week. i'm so nervous.,3
i can't believe i lost another bet to my sister. i think she cheats.,i can't believe i lost my sister again. i think she cheated.,2
i was walking down the street the other day and i found 20$ just sitting there on the ground! i was so happy!,that day i walked down the street and i found $20 sitting on the floor!,1
i'm upset about a project my daughter is working on.,i'm very upset about my daughter's project.,2
my son is being bullied in school and no one is doing anything about it.,my son was bullied at school and nobody did anything.,2
going on vacation this weekend. i can't wait!,i can't wait to go on vacation this weekend!,1
the adoption people called me about the dog we applied for. think we're getting him!,"the dog we applied for was adopted, and the adopter called me and thought we got him!",1
my friend just went through a break up. think some good movies and food are in order.,my friend just broke up and thought some good movies and food were ready.,0
"i used to be afraid of the dark but now i am not so much, i had a nightlight for a long time","i used to be afraid of the dark, but now i'm not afraid.",3
" i used to be afraid of the dark but now i am not so much, i had a nightlight for a long time","i used to be afraid of the dark, but now i'm not afraid.",3
"i was watching going down youtube rabbit-hole last week when i stumbled on this dark web stuff. there was a video about how you could contact hitmen. eventually it lead to the guy who made the video meeting a supposed real hitman and it was a weird experience. the guy was very sketchy to say the least. i wouldn't be surprised if it was fake, but the possibility of people out there like kept me up that night.","when i happened to see this dark web thing last week, i was looking down in the youtube rabbit cave, and there was a video about how you got into contact with the killer, and eventually it led to a guy who made the video meet with a so-called real killer, which was a strange experience.",3
my best friend is getting married!,my best friend is getting married!,1
" i used to be afraid of the dark but now i am not so much, i had a nightlight for a long time","i used to be afraid of the dark, but now i'm not afraid.",3
"  i used to be afraid of the dark but now i am not so much, i had a nightlight for a long time","i used to be afraid of the dark, but now i'm not afraid.",3
"  i used to be afraid of the dark but now i am not so much, i had a nightlight for a long time","i used to be afraid of the dark, but now i'm not afraid.",3
"i was sad before i met my girlfriend, i did nothing interesting",i was sad before i met my girlfriend. i didn't do anything funny.,0
i found out that someone i thought was my friend really isn't my friend. she stole money from me!,i found a man i thought was a friend who wasn't actually my friend and she stole my money!,2
"my son graduated from high school this year. he should have graduated last year, but didn't have the motivation to do what was needed. i was so glad to get that diploma in the mail.","my son graduated from high school this year, he should have graduated last year, but he had no motive to do what needed to be done, and i'm glad to be able to send his diploma in a letter.",1
i missed the sale at the supermarket.,i missed the supermarket.,0
i saw a man yelling at a young boy.  it made me very upset.,"i see a man yelling at a little boy, which makes me very unhappy.",2
my friend's dog started vomiting a lot. he's at the vet right now.,my friend's dog started vomiting. he's at the vet's.,3
"haven't seen my friends in a while, we had such a great time at the lake.",it's been a long time since i've seen my friend. we had fun at the lake.,1
"i hate trying to apply for jobs, putting so much effort into it, and then not getting any sort of response back. it's like, yeah, okay, i understand if you can't hire me, but can you at least tell me that you're denying me, and maybe why, too?","i hate trying to apply for work, to work so hard, and then not getting any feedback. it's like, yeah, well, i understand if you can't hire me, but you can at least tell me that you rejected me, maybe why did you reject me",2
"someone in my family snuck $20 out of my wallet without asking me. it had to be one of them, because it's been here on the counter all day, and i know i definitely had two $20 bills in there. no one will own up to it... ",someone in my family stole $20 from my wallet and didn't ask me.,2
"i think my brother's children are going to have to be put up for adoption soon. he and his wife just aren't fit for parenting, as they fight and get drunk all the time. it's a shame, because i love the two nephews myself, and i hate the thought of not being able to see them again. but it may be for the best...","he and his wife just weren't fit to be parents, because they were always fighting and drunk. that's too bad, because i love these two nephews, and i hate to see any more of their thoughts.",0
yesterday i was notified that i didn't get a promotion. i was upset.,i was told yesterday i didn't get a promotion. i was angry.,0
i am mad at the democrats.,i'm angry with the democratic.,2
pretty excited to go shopping,i'm excited to go shopping.,1
i think i'm getting new neighbors. i'm scared they will be jerk like the last ones,i'm afraid they'll be as dumb as they were last time.,3
i proposed to my girlfriend and she said yes! i am so happy!,i asked my girlfriend to marry me. she said yes!,1
these people at work are so disrespectful and racist!!,these people are working so disrespectful and racist!,2
my baby walked for the first time the other day!  i am so delighted.,"that day, my baby walked for the first time!",1
i've been feeling pretty down since my dog passed away.,i've been depressed ever since my dog died.,0
i am afraid today that my neighbor is starving his dogs. i don't know how to go about it!,i'm afraid my neighbor's hungry for his dog today. i don't know where to go!,3
i was happy when lebron signed with the lakers,i was happy when lebron signed up with the lakers.,1
i am scared of the police.,i'm afraid of the police.,3
"i watched a horror movie last night.  i was so scared, i nearly cried.",i saw a horror movie last night. i was scared. i almost cried.,3
i just got a new promotion. this makes me so happy when i think about it.,i just got promoted. i'm so happy to think about it.,1
i try to always stay inside when it's dark out.,i tried to stay inside after dark.,3
went to a funeral of one of my family members two days ago.,two days ago at the funeral of a family member of mine.,0
"i used to get terrible nightmares, it made me have trouble sleeping.",i used to have terrible nightmares. i couldn't sleep.,3
i proposed to my girlfriend and she said no.  i am so hurt.,i asked my girlfriend to marry me. she said no. i was seriously injured.,0
my friends and i watched a horror movie and i kept trying to hide my face away from the screen because it was too scary!,"my friends and i watch horror movies, and i've been trying to hide my face from the screen because it's horrible!",3
"manager schedueled me for an entire week of shifts, many of them doubles and without much time for a break between.","the manager put me on a full week's shift, and many of them were double, and there wasn't much time to separate.",2
i wish i can stay just one more day i'm so unhappy that i will be leaving today,i wish i could stay one more day. i'm not happy. i'm leaving today.,0
one day i couldn't stop thinking about my estranged family and how much i missed them.,"one day, i kept thinking about my separated family and how much i missed them.",0
i dropped my favorite perfume and it broke,i dropped my favorite perfume. it broke.,0
someone ate my lunch at work.,someone ate my lunch at work.,2
my girlfriend showed me the scariest youtube video last night and it freaked me out.,my girlfriend showed me the worst youtube video last night.,3
my dog is 6 years old.  he's my little boy.  i don't know what i would do if i lost him.,my dog's 6 years old. he's my little boy. i don't know what i'd do if i lost him.,3
i finally saved enough to build a new pc! i've been looking forward to it for many months now,i finally saved enough money to build a new pc!,1
i remember opening presents at christmas. i was so happy spending time with my family and enjoying the holiday goodies.,i'm happy to spend time with my family and enjoy the holidays.,1
i am not too happy that i didn't drive my mother to the airport,i didn't drive my mom to the airport. i wasn't happy.,0
"i got a promotion at work recently, and that left me a very happy boy.","i've recently been promoted to work, leaving a very happy boy behind.",1
i was about 8 years old and my mom left me all night with her friends. i cried myself to sleep.,"i was about eight years old, and my mom left me and my friends all night, and i fell asleep crying.",0
"after dating my girlfriend for 3 years she still won't accept my marriage proposal, i am so furious","after three years with my girlfriend, she still wouldn't accept my proposal.",2
i am worried i won't have money for rent. i am scrambling to try.,i'm afraid i don't have the money to rent a house.,3
"i lost my favorite watch the other day. i've had it for years, so it hurts me to not have it anymore",i lost my favorite watch the other day.,0
i lost a game of dota today! my stupid teammates all left the game and i couldn't win on my own.,i lost a dota game today. my stupid teammates left the game. i can't win it alone.,2
my dog was dying of old age,my dog's getting old. he's dying.,0
i am a little down because my computer stopped working yesterday.,because my computer stopped working yesterday.,0
"i ordered a product with express delivery, and it was delayed for a week!",i ordered a delivery that was delayed by a week!,2
one time i saw a ghost in my living room.  i was absolutely terrified. ,"one time i saw a ghost in the living room, i freaked out.",3
"why won't i get my stuff after all the effort i put in, it's so unfair ",why do i have to work so hard to get something it's so unfair.,2
i loved seeing my nephew open his birthday gifts. he was full of pure happiness.,i like to see my nephew open his birthday present.,1
why won't i get made at you?,why can't i do it to you,2
a robber held me at gun point ,a robber pointed a gun at me.,3
i went to the movies recently and saw the most scary movie ever. i couldn't sleep!,"i've been to the movies lately, the worst movie ever, and i can't sleep!",3
"my car broke down yesterday and they say it might be the transmission. if so, i'd need a new car and that's hard to do right now","yesterday my car broke down. yesterday, they said it could be a transmission. if that's the case, i need a new car.",3
someone cut me off in traffic this morning.,someone cut off my traffic this morning.,2
i let my friend borrow my car yesterday and i regret it now.,i borrowed my friend's car yesterday. i regret it.,2
my friend was getting married a few weeks ago but i was forced to work rather than attend his wedding. i'm really worried about if he'll still be my friend after that.,"but i'm forced to work instead of attending his wedding, and i'm really worried if he'll be my friend after that.",3
my dad bought be a porsche.,my dad bought the porsche.,1
i am scared that i might not have enough money for food next month,i was afraid i might not have enough money to eat next month.,3
i am so happy my sister just had a baby!,i'm so glad my sister just had a baby!,1
i've played the lottery every week for years. this week i got the winning ticket. i'm so happy!,i got the winning ticket this week. i'm so happy!,1
i just got a new car. i parked it in front of my house. right away some neighborhood teens came around and keyed it. now i have to get it fixed.,"i just bought a new car, parked in front of my house, and there's a teenage kid locking it up, and now i'm gonna fix it.",2
