text,aug_text,label
i'm upset about a project my daughter is working on.,i'm very upset about my daughter's project.,0
i think i threw away the safety deposit key. it's worth $500 to replace it.,i think i dropped the insurance key.,3
my son is being bullied in school and no one is doing anything about it.,my son was bullied at school and nobody did anything.,0
my son started screaming in a grocery store.,my son yelled at the grocery store.,1
i killed my friend's cactus,i killed my friend's cactus.,3
"i was supposed to meet up with my volleyball team today, but i'm so tired.","i was supposed to meet my volleyball team today, but i'm too tired.",3
"i am ashamed of how much money i make, i barely make a livable income",i'm ashamed. how much money do i make i can barely earn a living.,1
i lost the shoes my friend bought me.,i lost my friend's shoes for me.,3
i fell asleep during my date last night.,i fell asleep on a date last night.,3
i accidentally left my dog outside in the heat for too long recently.,i've been leaving my dog in the heat for too long.,3
i found out that someone i thought was my friend really isn't my friend. she stole money from me!,i found a man i thought was a friend who wasn't actually my friend and she stole my money!,0
i homeless woman asked me for money to buy food and i said no.  i felt bad afterward.,"the homeless woman asked me for money to buy food and i said no, and then i didn't feel well.",3
i borrowed a friend's hammer and broke the head off.,i borrowed a friend's hammer and broke his head.,3
i saw a man yelling at a young boy.  it made me very upset.,"i see a man yelling at a little boy, which makes me very unhappy.",0
i made a mistake at work but everyone blamed a coworker. i feel so bad about ir.,"i made a mistake at work, but everybody blames a colleague.",3
i missed my friend's phone call. her car broke down.,i missed a friend's phone. her car broke down.,3
i forgot to put up the leftovers last  night and ruined dinner for today.,i forgot to leave the leftovers last night.,3
"i hate trying to apply for jobs, putting so much effort into it, and then not getting any sort of response back. it's like, yeah, okay, i understand if you can't hire me, but can you at least tell me that you're denying me, and maybe why, too?","i hate trying to apply for work, to work so hard, and then not getting any feedback. it's like, yeah, well, i understand if you can't hire me, but you can at least tell me that you rejected me, maybe why did you reject me",0
i always tell my boyfriend i have no money no matter what i have in my pocket.,"i always tell my boyfriend i don't have any money, no matter what's in my pocket.",1
"someone in my family snuck $20 out of my wallet without asking me. it had to be one of them, because it's been here on the counter all day, and i know i definitely had two $20 bills in there. no one will own up to it... ",someone in my family stole $20 from my wallet and didn't ask me.,0
i am mad at the democrats.,i'm angry with the democratic.,0
i am so mad at my cable company!  my internet and tv keeps going out and their technicians are incompetant!  ,i'm mad at my cable company!,2
i almost didn't get my daughter in pr-k because i waited so late to register her. she got the last spot.,i almost didn't send my daughter to plumke because i waited so late to register her.,3
i never share my treats with my kids. they shouldnt have sugar anyway.,i never shared my food with the kids. they shouldn't have any sugar anyway.,3
these people at work are so disrespectful and racist!!,these people are working so disrespectful and racist!,0
i am upset that the jonas brothers broke up.,i'm sorry the jonas brothers broke up.,2
uber eats did not even bring my order today! customer sevice was being weird about a refund,i didn't even order today!,2
"i snapped and lost my temper at my husband, and i felt really bad about it.",i'm sorry i got angry at my husband.,3
i ate 12 buckets of kfc last night and didn't even bat an eye. felt pretty bad.,"he ate 12 barrels of kfc last night, didn't even hit one eye.",3
i lied to my friend that i was busy last friday night. all i wanted to do was stay home.,i lied to my friend that i was busy last friday night and i just wanted to stay home.,3
i am super annoyed when people reach around me to get items at the store. say excuse me.,"when people come to me to buy things, i'm very angry. excuse me.",3
i feel bad that i cheated on my diet.,i feel bad i cheated on my diet.,3
i feel shame for lying to the police.,i'm ashamed to lie to the police.,3
i had a fierce argument with my friend over donald trump policies. he is not responding to my calls now,"my friend and i have argued about the donor king's policy, and he's not answering my calls anymore.",3
i wanted to buy the new nintendo switch and it was sold out. i was so angry at the store.,i want to buy a new nintendo switch. it's sold out. i'm angry at the store.,2
"i was so upset when my friend lied to me about  something, i yelled at her.","when my friend lied to me, i was so angry, i yelled at her.",2
i felt bad when my husband and i argued and i realized it really was my fault.,"when my husband and i argued, i felt sorry for myself, and i realized it was really my fault.",1
i stubbed my toe last night and cursed angrily.,i bit my toes last night and cursed me with anger.,2
"manager schedueled me for an entire week of shifts, many of them doubles and without much time for a break between.","the manager put me on a full week's shift, and many of them were double, and there wasn't much time to separate.",0
"when i was in high school, a few classmates and i cheated on a math test. i regret that too this day.","when i was in high school, some of my classmates and i cheated on the math test.",3
someone ate my lunch at work.,someone ate my lunch at work.,0
i broked something at home and everyonw blamed my brother. i didn't say anything. i feel bad about it.,"i broke everything in the house, and everybody blamed my brother.",3
i was checking out today at the grocery store and one of my items busted. it went everywhere and the cashier was so rude about it.,i checked out at the grocery store today.,2
i sacked a girl for the wrong reasons,i fired a girl for the wrong reason.,3
"after dating my girlfriend for 3 years she still won't accept my marriage proposal, i am so furious","after three years with my girlfriend, she still wouldn't accept my proposal.",0
i lost a game of dota today! my stupid teammates all left the game and i couldn't win on my own.,i lost a dota game today. my stupid teammates left the game. i can't win it alone.,0
"i ordered a product with express delivery, and it was delayed for a week!",i ordered a delivery that was delayed by a week!,0
i have to take my car to the shop again. someone rear ended me and my car needs body work.,i had to drive my car back to the store again.,2
"why won't i get my stuff after all the effort i put in, it's so unfair ",why do i have to work so hard to get something it's so unfair.,0
last year i got caught cheating on my wife.  i feel so remorse about the situation.,last year i was caught cheating on my wife.,3
i drank a bit too much the other night and destroyed some things in my friend's apartment.,i drank too much wine the other night and ruined something in my friend's apartment.,3
why won't i get made at you?,why can't i do it to you,0
i feel horrible.  i cheated on my husband last week.,i betrayed my husband last week.,3
i took some of my friends food the other day and felt bad.,i ate some of my friends the other day. it didn't feel good.,3
one time i ordered some phone cases for me and my brother. i saw that one of them was really scuffed up so i took the better one and felt bad about it later on since i basically lied to him.,"one time i ordered a couple of boxes for me and my brother, and i saw one of them really crushed to death, so i took a better one.",3
"i took the money that my parents have been looking for, i feel bad",i took the money my parents were looking for. i don't think so.,3
i lost my wife's wedding ring,i lost my wife's wedding ring.,3
someone cut me off in traffic this morning.,someone cut off my traffic this morning.,0
i let my friend borrow my car yesterday and i regret it now.,i borrowed my friend's car yesterday. i regret it.,0
i got crashed into this morning by another car who was texting while driving,"i got hit by another car this morning, texting when i was driving.",2
i cut someone off in traffic this morning.,i cut off the traffic this morning.,3
someone crashed into my car yesterday.,someone ran into my car yesterday.,2
i had a drunken one night stand.,i have a drunk one-night stand.,3
stepfather in hospital and i didn't call,"at the hospital's stepfather, i didn't call.",3
i had an affair with my wife's coworker ,i had an affair with my wife's colleagues.,3
i was supposed to bring my wife flowers for her birthday but i forgot to do that. i feel really terrible for this.,"i should have brought flowers for my wife's birthday, but i forgot to send them.",3
i was supposed to feed my neighbor's cat while she was on vacation last week. i forgot to and the cat diead. i feel really horrible about this.,i was supposed to feed the cat to my neighbor on vacation last week. i forgot to feed the cat. the cat died.,3
i just got a new car. i parked it in front of my house. right away some neighborhood teens came around and keyed it. now i have to get it fixed.,"i just bought a new car, parked in front of my house, and there's a teenage kid locking it up, and now i'm gonna fix it.",0
my workers did not perform the task to satisfactory standard.,my workers have not fulfilled this task in accordance with satisfactory standards.,0
"i stole the last of my roommate's pizza when i was drunk, and feel bad about it.",i stole my roommate's last pizza when i was drunk.,3
i thought that an elderly person was yelling at me that i was driving too fast so i yelled back at him. i told him he had no right to tell me how to drive. but then he apologized to me and said he had just been trying to warn me of some bad weather. i felt really bad that i had assumed. ,"i think an old man yelled at me and i drove too fast, so i yelled at him, and i told him he had no right to tell me how to drive, but then he apologized to me.",3
i did not get the a grade in math class.,i didn't get my math score.,1
i forgot my best friend's birthday this year. i've known him forever and am usually great about remebering and doing special thigns.,i forgot my best friend's birthday this year.,1
i was mad when i woke up and it was only tuesday!,i woke up angry. it was only tuesday!,0
a friend of mine misunderstood i was saying,"a friend of mine misunderstood, and i said,",0
i lost my job yesterday.,i lost my job yesterday.,0
i was mad when it was only tuesday!,i was angry. it was only tuesday!,0
my kids don't like to listen and it drives me crazy.,my kids don't like it. it drives me crazy.,0
when my boss lied to me ,"when my boss lied to me,",2
"i found a wallet in the subway. instead of bringing it to an agent, i took it with me. i feel bad about it.",i found a wallet in the subway instead of bringing it to an agent.,3
i was upset when i wasnt able to leave work early,i was upset when i couldn't get off early.,2
someone cut me off in traffic the other day.,someone cut off my traffic that day.,0
someone cut me off in traffic the other day.,someone cut off my traffic that day.,0
"when a car almost hit me, on the interstate. ","when a car almost hit me, it was on the interstate.",2
i got a satellite dish installed today. i know that they are not allowed in my apartments,i installed a satellite antenna today. i know they're not allowed in my apartment.,3
that dang storm last week upset me,last week's storm upsets me.,0
i was mad when i didnt get paid my entire check,i got pissed off when i didn't pay for a whole check.,0
sometimes i forget to feed my pets. i feel so bad about that it afterwards,sometimes i forget to feed my pets.,3
sometimes i'll forget to feed my dog. i can't help but feel bad about it...,sometimes i forget to feed the dog. i can't help it.,3
i felt bad for not taking a gift to a party i went to yesterday,"i was at a party yesterday, but i didn't get a gift. i'm sorry.",3
i felt bad when i missed my friends wedding. i just didnt have time to make it,"when i missed my friend's wedding, i felt bad. i just didn't have time to do it.",3
i felt bad when i lied to my dad about where i had been. i just did not think he would understand,"when i lied to my dad about where i went, i felt bad. i just didn't think he understood.",3
i feel kinda bad. i took something that wasn't mine.,i've got something that doesn't belong to me.,3
"a while back, my friend was fating this horrible guy, so i started sending fake texts to him from a throwaway number hoping she would see them.  i felt really bad about it in the long run.","my friend was fat on this horrible guy, so i started sending him fake texts from a scrapbook number, hoping she could see them.",3
my father cheated on my mother. i was not happy with him at all.,my father betrayed my mother. i didn't like him at all.,0
my neighbors dog keeps pooping on my driveway,my neighbor's dog's been shitting on my driveway.,0
brother took my car without asking and i had to go to work. i was so furious at him and wasn't happy at all.,"my brother drove away without asking, and i had to go to work, and i was very angry with him and not happy at all.",0
"my wife and i had worked all weekend to clean the house. but in 2 hours, our 4 children destroyed all of it! ","my wife and i were cleaning the house all weekend, but two hours later, all four of our children were destroyed!",2
yesterday someone cut me off while i was driving on the road. they almost hit me. i was quite angry when i saw they were looking at their phone and not the road!,"yesterday, when i was driving, i was stopped, and they almost hit me.",2
just got backed into at the grocery store.  my new car now has damage!,just got into the grocery store. my new car broke down.,2
my dog pooped on the rug yesterday. i was so mad.,my dog pooped on the carpet yesterday. i was angry.,0
"my dog threw up all over my $10,000 tuxedo. i was quite irate.","my dog threw up on my $10,000 tuxedo.",0
i mislead a coworker to undermine his work. i feel bad about it.,i'm sorry i misled my colleague to disrupt his work.,3
i ate a box of donuts yesterday when i promised myself i wouldn't cheat on my diet. i am so let down on myself,yesterday i had a box of doughnuts when i promised myself i wouldn't cheat on a diet.,1
i just bought a case of beer. i have to get up early though.,i just bought a beer. i have to get up early.,3
i am feeling a little conflicted and disloyal today. i told my boss i applied for a new job. he was sad. ,i told the boss i applied for a new job.,3
my sister and i are fighting.,i'm fighting with my sister.,0
i am mad that the summer is almost over.,summer's almost over. i'm mad.,2
when i accidentally broke my moms vase and lied about it.,"when i accidentally broke my mom's vase and lied,",1
i just bought some honey buns and the entire box is gone. i didn't even eat any.,"i just bought some beehive bags, and the whole box is gone, and i didn't eat it.",0
i say every year i'm going to wear a two peice swimsuit. i never do.,i wear two ice cream bathing suits every year. i never do.,1
i cheated on my exam yesterday. it was so tempting because the girl next to me didn't even bother covering her answers.,"i cheated on the exam yesterday. it was so tempting, because the girl next to me didn't even answer.",3
i sm not s good girlfriend. i pretend to be sleep so my boyfriend doesn't talk to me when he gets off work,"i'm not a good girlfriend, and i pretended to be asleep so my boyfriend wouldn't talk to me after work.",3
my husband stole my money out of my bank account!,my husband stole my money from my bank account!,2
"recently, a person cut in front of me in line at the super market.  i was very upset about it.","recently, in supermarkets, someone intervened in front of me, and i'm very unhappy about it.",2
i was behind a guy going 10 miles per hour under the speed limit the other day. but when we got to a light that just turned yellow he floored it leaving me at the red light. ,"the other day, i was behind a guy who was driving 10 miles an hour at a speed limit, but when we got to a light, it just turned yellow.",2
i burrowed money from my friend and forgot to pay him the money,i dug up money from a friend. i forgot to pay him back.,1
i was driving in a parking lot and someone stole my parking spot.  i was so angry about it.,"i was driving in the parking lot, and someone stole my parking space.",2
i cooked breakfast this morning for only my self. my kids made me mad yesterday so i didn't make them any. i feel bad about it now,"the kids made me crazy yesterday, so i didn't do it for them.",3
i went to wendy's and the cashier overcharged me!  i was so upset about it.,i went to wendy's. the teller paid me extra!,2
i order a nice breakfast for me and my kids this morning. they got everything wrong!,i ordered a delicious breakfast for me and the kids this morning. they made a mistake!,2
i cheated on my taxes last year.  i feel really guilty about it.,"last year, i stole taxes, and i felt guilty.",1
i am so mad.  my husband won't stop playing his video game.  it has been days.,my husband's been playing his game for days.,0
i feel horrible.  i did something bad.  i put an empty envelope in the collection basket at church,i did a bad thing. i put an empty envelope in the church basket.,1
i saw someone drop $20 in the store. i picked it up and kept it.,i saw someone throw $20 in the store. i picked it up and kept it.,1
i forgot to feed my pets this morning. i feel terrible about it!,i forgot to feed my pets this morning. i'm sorry!,3
all my money in my bank got stolen due to fraud and i am so mad...,all the money in my bank was stolen for fraud.,2
my daughter left with her friends and her room is a mess. i am so upset.,my daughter went with a friend. her room was a mess. i'm sorry.,0
i can't believe all of the classes i wanted to take are already full!,i can't believe all the classes i want to go to are full!,2
i can't believe i became one of those people who can't live without their phone.,i can't believe i'm the kind of person who can't live without a cell phone.,1
i am soooo mad.  i came home and someone burnt a pizza in my oven and left it there.,"back home, someone burned pizza in my oven and left it there.",0
i was very upset when i heard that my friend had lied to me,"when i heard my friends lie to me, i was so sorry.",2
"i am super frustrated that someone i know keeps ruining their life. they keep repeating the same bad mistakes to destroy everything, anytime anything good happens.","i'm very frustrated that people i know continue to destroy their lives, and they keep repeating the same mistakes to destroy everything, anything good happens anywhere.",0
i lost my car keys at a bar last night.,i lost my car keys at the bar last night.,0
i am angry with how my neighbors talk to their dogs. they yell at them everytime they go outside for the minutes they are out there and they get harassed the whole time until they don't want to get off the porch..then they get yelled at more!,"i was angry at how my neighbours talked to their dogs, and every time they went out for a few minutes, they yelled at them, and they were always harassed until they didn't want to leave the porch.",0
i am super over the people who litter on the outside of my lawn everyday. i don't know what to do with how upset i get at picking up everyone elses trash.,"i love people who throw garbage out of my lawn every day, and i don't know what to do with how upset i am when i pick up the trash.",0
i have knee problems and a coworker don't stop making jokes the way i am walking. he making very angry each time.,"i have a problem with my knee, and my colleagues are always joking at me walking, and he's angry at me every time.",2
i am upset that my brother stole from me.,i'm sorry my brother stole from me.,0
my friend loaned me his laptop and i spilled juice on it.,my friend lent me his laptop. i spilled juice on it.,1
"i came in last in the race, i am not good at running.",i'm late for the race. i'm not good at running.,1
i'm making venison wellington and i totally forgot to put mustard on the backstrap before i wrapped it.,"i'm working on venison wellington, and i completely forgot to put mustard on the back plate before packing.",1
i am so mad!  my insurance company keeps denying a valid claim and it causes the doctor to send me a bill!  i keep having to call and do their job for them!,my insurance company has refused a valid claim and forced the doctor to send me a bill!,0
my mom didn't make my oatmeal right yesterday. i took it from her hands and dumped it all over head because i was so mad.,my mom didn't cook me oatmeal yesterday.,0
i swore off fast food this month and today i had mcdonalds. i have no will power.,i swear i won't eat fast food this month. i have mcdonald's today. i have no willpower.,3
i sent my daughter shopping for school clothes. she cam back with three thing. i am so mad.,"i took my daughter to buy a uniform, and she came back with three videos.",2
i ate an entire pizza today. that is so bad.,i had a whole pizza today. it's terrible.,3
i felt a little bad i accidentally bought 6 packages of clearance cookies. i thought they were gluten free but i got the wrong kind. i was in a rush!,"i accidentally bought six packs of clean biscuits, and i don't think they've eaten.",3
my refrigerator broke today. i just went grocery shopping,the fridge's broken today. i just went to the grocery store.,0
i can't believe my daughter left the freezer open.  the popsicles melted.,i can't believe my daughter opened the freezer.,0
i had to go to the dmv today to renew my license.  it took 4 hours and i ended up having to use a sick day...not happy!,i had to go to dmv today to update my driver's license.,0
i lost another wallet today. i just can't keep up with those things,i lost another wallet today. i just couldn't keep up with those things.,0
my friends wouldn't go with me to the gym last night. i was so angry that i broke my tv.,my friend won't come to the gym with me last night.,2
my ex was supposed to get our son today so i could take my daughter school shopping. he flaked.,"my ex-husband should take my son to school today, so i could take my daughter shopping at school, and he was fired.",2
i was so mad when i got a flat tire last weekend. it was in traffic as well,"i was pissed off last weekend when my tire blew up, and my car was stuck.",0
"i went to close a bank account today, and when they got there they said it was overdrawn by an irs tax lien.  i have never been so angry in my life!","i went to close a bank account today, and when they got there, they said it was overextended by the tax lien, and i've never been so angry in my life!",2
the cashier at the grocery store gave me back the wrong amount of change. i didn't notice until i was at home. ,the cashier at the grocery store gave me the wrong change.,2
i was waiting in a long line to take the bus. two young women cut the line and go directly in front everybody.,two young women cut the line and went straight to everybody.,0
i ate 50 big macs yesterday. felt so bad about all the hungry folks hanging around across the street.,"yesterday ate 50 big marks, and all the hungry wandered across the street, and it felt bad.",3
"i kept playing a card game with my brothers, and i kept losing. they were bragging over and over, and being disrespectful. i just wanted to spend quality time with them... it gets frustrating sometimes.","i keep playing card games with my brothers, i keep losing, they keep bragging, they don't respect them, i just want to get along with them and sometimes it's frustrating.",0
i knew a coworker wanted a project at work but i volunteered for it anyway. ,"i knew a colleague who wanted to do a project at work, but i volunteered.",3
i took the bus without paying for it. i feel bad afterward.,"i was on a bus and i didn't pay for it, and then i felt like shit.",3
my dog pooped on the carpet. never been so mad in my life.,my dog shits on the carpet. i've never been so angry in my life.,2
i felt bad when i ate sugar the other day. i am on keto and it's a pain to cook the sweet treats i can have. it requires a lot of ingredients and work ,"i felt bad when i ate sugar that day, and i ate keto, and i had a hard time cooking sweets that i could eat, and i needed a lot of raw materials and jobs.",3
i was very angry when i failed my science test. i should have tried better,i was angry when i didn't pass the science test.,0
i'm not very close with my family. i sometimes feel bad about it,i'm not close to my family. sometimes i feel bad.,3
i just got cable and ther is seriously nothing on any of these 600 channels,"i just got cable tv, and there's no power on any of these 600 channels.",2
"i had a big piece of cheesecake yesterday. i didn't need sugar a second day in a row, feel a bit bad!",yesterday i had a big piece of cheesecake and i didn't need any sugar for two days.,3
i am angry that the person i live with still doesn't like paying bills. you have to pay bills to have things. that is how life works.,i'm angry that i still live with people who don't like to pay the bills. you have to pay the bills to have things. that's how life works.,0
the mechanic who came to fix our air conditioner overcharged us by $200.,the mechanics who fixed the air conditioners paid us an extra $200.,2
i am really upset about my electric bill. its twice as  high as last month.,i'm not happy with my electricity bill. it's twice as much as last month.,0
"i asked my roomie if he wanted cake, and he said no. turns out he ate all my cake.","i asked his roommate if he wanted a cake. he said no, and he ate all my cakes.",2
my kids still arent sleep. i sent them to bed hours ago,my kids aren't asleep. i put them to bed hours ago.,0
"i didn't get a chance to make dinner for my date, so i got her mcdonalds.","i didn't have a chance to make dinner for the date, so i made her mcdonald's.",1
my friend used my car all day today and didnt even put any gas in it. she left trash in it too,"my friend used my car all day, and she didn't even put any gas on it, and she left garbage behind.",2
i just bought a lawn mower because mine broke and the grass was getting so long. i barely had it 3 days when my shed was broken into and it was stolen! i'm so irate!,"i just bought a lawn mower because i broke and the grass grew longer, and i barely had it for three days, my shed was broken into and it was stolen!",2
i am so tired of my friends flaking on plans. they are so unreliable,i'm tired of my friends thinking about the plan. they're too unreliable.,0
i bought snacks for the kids lunches and i have eaten half of them. thats so bad,"i bought the kids snacks, and i ate half.",1
i saw a person screaming at a puppy today.  i was so upset to see it.,i saw a man yelling at a puppy today. i'm sorry to see it.,0
i am feeling disappointed with myself.,i'm disappointed in myself.,3
i am so mad at trump.,i'm angry about the ace.,2
i was in a car accident and it was my new car and it got him. i am so angry.,i was in a car accident. it was my new car. it got him mad.,2
my mailman delivered my package to the wrong address.  i am furious about it.,my mailman sent my package to the wrong address.,0
i stole money from the church collection plate.  i feel so pathetic for doing it.,i stole money from the church collection. i think it's pathetic.,1
i had just washed my car last week because i was supposed to drive it through the parade. when i got home i realized that whatever chemicals were used in the car wash had stripped my car's paint!,"i washed my car last week because i was supposed to drive through the parade, and when i got home, i realized that any chemical used in the car wash had washed the paint off my car!",0
i am so mad i have to work on sunday.,i'm so angry. i have to work on sunday.,0
i ordered pizza today and they forgot to put pepperoni on it.  i am so disappointed about it.,i ordered pizza today. they forgot the peppers. i'm so disappointed.,0
i was the one who caused the car accident.,i'm the one who caused the accident.,3
the other day i stole my neighbors mail. i feel really bad about it.,i stole a neighbor's e-mail the other day.,3
"i took this girl on a really nice date and then she said that it went well. then, out of the blue, she dumped me and said she wasn't ready.","i took this girl on a date, and then she said everything went well, and suddenly she dumped me, saying she wasn't ready.",0
i used my friend's car with permission.  i feel bad for doing it.,i used my friend's car to pass by. i'm sorry to do that.,3
i stole from my wife.,i stole it from my wife.,1
i dumped my girlfriend yesterday for no reason.  i feel remorseful for doing that.,yesterday i dumped my girlfriend for no reason.,3
i am angry that i was fired today.,i got fired today. i'm pissed.,2
i lost my wallet at work today.  i am so upset i did that.,i lost my wallet at work today. i'm sorry i lost it.,0
i took a candy bar from a child yesterday.  i feel really guilty about it.,yesterday i took a candy bar from a kid and i felt guilty about it.,1
"one time i went to a grocery store and picked all my items.  however, when i went to buy my groceries, my card declined.  i was so ashamed that i had to leave my groceries and call my bank.","one time i went to a grocery store, picked up all my belongings, and then, when i went to buy my grocery store,",1
icut someone off in traffic today.,there's a traffic jam today.,3
"my sister got a brand new car a few years ago. she let me drive it around the block, and i hit a trash can and dented/scratched the fender. i felt terrible.",my sister bought a brand-new car a few years ago.,3
"last week, at work, i didn't notice that my pant zipper was open","last week, at work, i didn't notice my pants were zipped.",1
i lied to my partner about where i was last night. i did not want any more nagging from her,i lied to my partner about where i was last night.,3
"my friend never paid me back the money i loaned him. even worse, he acts like it never happened!","what's worse, he's acting like nothing happened!",0
"my boyfriend and i broke up and he moved out. before he left, he damaged a lot of my stuff.","i broke up with my boyfriend, and he moved out, and before he left, he ruined a lot of my stuff.",0
i accidentally spilled my friend's secret to a mutual friend. it was a bad thing to do and it will probably cause some problems,i accidentally leaked a friend's secret to a common friend.,1
i just discovered that my girlfriend had been sleeping with my best friend. it's infuriating to know that she did that behind my back,i just found out my girlfriend slept with my best friend.,0
someone broke my window with a soccer ball.,someone broke my window with a football.,0
"i went on a date with this girl and she told me the date went well. after that, she then ghosted me which made me quite mad and upset.","i went out with this girl, and she told me it was going well, and then she put me on the ghost, which made me very angry and uneasy.",0
"during a work meeting, i was presenting and then suddenly my pant dropped. i felt so bad.","when i was at the work meeting, i was showing, and suddenly my panties fell off, and i felt bad.",1
"yesterday, someone took the bus without paying.",someone took the bus yesterday without paying for it.,0
i cut someone off in traffic the other day,"the other day, i cut someone's traffic jam.",3
"yesterday, i was caught taking the bus without paying. i had to pay a fine. i felt so bad.","yesterday, i got caught in a bus without paying for it. i had to pay a fine. i felt awful.",3
"trump behavior make me so angry. even with the queen of england, i had an unacceptable behavior.","even to the queen of england, i've done unacceptable things.",2
"yesterday, old lady had a purse fall from her bag. i took it. i feel so bad.","yesterday, the old lady broke a wallet in her bag. i took it. i felt terrible.",3
i did a prank to someone but i didn't know that he have heart issues. he had a heart attack. i feel so bad about it.,"i did a prank on someone, but i didn't know he had a heart attack, he had a heart attack.",3
i was pissed when the gate was left open and our dog got out,"the door was open, and when our dog got out of prison, i got angry.",0
i was upset when i didnt win the lottery the other day,i didn't win the lottery that day. i was depressed.,2
it upset me when i couldnt leave work on time,i was upset when i couldn't get off on time.,0
i am so mad!  i took my car in to the dealership for an oil change and find out i need new brakes!  they want to charge me $800 for just the rear brakes!,i drove to the dealer for oil and found out i needed a new brake!,0
i was mad the other day when i couldnt leave work on time,i was angry that day. i couldn't get off on time that day.,2
i dropped my laptop and broke it.,i broke my laptop.,0
i felt bad when i couldnt get my daughter the gift she wanted,i'm sorry my daughter doesn't get the gift she wants.,1
once my brother insulted me infront of my family.,my brother insulted me in front of my family.,0
i was upset the other day when i couldnt get home on time to get my kid to practice,"i was upset the other day, and i couldn't get home on time and take the kids to practice.",2
i am so mad!  i went outside and an armadillo was eating my plants.,i'm crazy. i'm going outside. a ham eats my plants.,0
it upset me to see that my dog to loose the other day,it upsets me to see my dog loose that day.,2
i was going to a vacation house that is far from the city and when i arrived there were cars blocking the driveway to pull in. i could not get in and they were no where to be found.,"i was on my way to a vacation house far from the city, and when i arrived,",2
i get so mad when i see or hear about kids getting bullied. it is so unfair.,i get angry when i see or hear kids being bullied.,2
"i had accepted a pleas bargain for a criminal charge and the person whom it related to had wrot e aletter tothe judge explaininig it was all a misunderstanding.  however since she never notorized it, the letter was never accepted byt the courts.","i accepted the plea agreement on criminal charges, which was explained by a letter to the judge from the person concerned; however, since she had never been made public, the letter had never been accepted by the court.",3
i am so embarrassed that i ate all of those potato chips.,i'm so embarrassed. i ate all the potato chips.,1
i feel so bad because i took what was not mine,because i took something that wasn't mine.,1
my dog decided to take a break from potty training and go all over my house while i was at work. no more free roaming for that bad dog,"my dog decided to take a break and practice and go all over my house when i was working, and stop walking for that bad dog.",0
my chief in my company scold me for the unnecessary reason.it makes me felt bad,my director scolded me because i didn't have to. i'm sorry.,0
i am so mad! i was supposed to start my vacation on monday and my boss is making come into work! i can't believe he would do that!,i was supposed to be off at the beginning of the week. my boss's got to go to work!,2
someone stole an ice chest out of the back of my truck.,someone stole a refrigerator from behind the truck.,0
i am so angry my co-worker stole from me yesterday. how could they do this to me...,"i was stolen from me yesterday by my colleagues, and i was so angry, how could they do this to me...",2
i was going to see my favorite band. but the show was canceled!,"i wanted to see my favorite band, but the show was canceled!",0
i walked out of a store without paying for an item and couldn't be bothered to go back in to return it.,"i walked out of the store, and i didn't pay for it, and i didn't bother to return it.",3
i walked to work the other day because it was so nice out. i was in a great mood until i heard a loud squish. i realized i had stepped in a large pile of steaming dog mess. i was absolutely livid!,"i went to work that day because it felt good out there, and i was in a good mood until i heard a loud sound, and i realized i stepped on a bunch of steam dogs.",2
"before my birthday, my boyfriend tried to get me to pick menu items that everyone could eat--including him. this meant i picked place that served only chicken because it's the only meat my boyfriend can have due to his digestive/health issue. of course, i got anxious and upset because the place i picked was serving healthy food--my preference--but the serving sizes were missing and i couldn't tell what ingredients were in what; this lead to us arguing.","before my birthday, my boyfriend tried to make me pick the menu, and everyone could eat it, including him, which meant that i picked the only place where i could eat chicken, because it was my boyfriend's only flesh, because of his digestion/health problems, and of course, i was anxious and uneasy, because i chose the place to provide healthy food, my preference, but the size of the service was gone, and i didn't know what was in it, which led us to argue.",0
someone broke the headlight on my truck.,somebody broke my headlight.,2
someone broke and ran into my mailbox this morning. i can't believe they didn't even leave a note...,i can't believe they didn't even leave a note...,2
i was driving in my car and some person pulled out in front of me. then they honked on the horn like i made a mistake.,"i drove my car, someone pulled it out in front of me, and then they rang, like i made a mistake.",0
when i was a kid i thought it was funny to spit off of the balcony. one time a lady was walking by and i spit off the balcony. i spit on her head by accident. i felt so bad about it.,"when i was a kid, i thought it was fun to spit from the balcony, and once, a lady came through the balcony, and i spat from the balcony, and i accidentally spat on her head. and i was very sad about that.",1
i ran into my neighbors mail box and didn't tell anyone.,i ran into my neighbor's mailbox and didn't tell anyone.,3
i forgot the make my credit card payment yesterday. i feel so bad because i told myself all day yesterday not to forget.,i forgot to pay yesterday's credit card.,3
i got on my first roller coaster yesterday and i threw up everywhere!,i got on the first roller coaster yesterday and threw up everywhere!,1
i am so not happy with my mother for not telling me who my father is,i was so unhappy with my mother that i didn't tell my father who he was.,0
my boss messed up on his work and told his superior that it was my fault!,my boss screwed up his job and told him it was my fault!,2
"yesterday i paid at the bakery in cash and the gave me the wrong change,  went i told the cashier so she told me i had given her $10 when i was sure it was $20, i had to speak to the manager.","i paid in cash yesterday at the bakery, gave me the wrong change, and i told the teller, so she told me i gave her $10 when i was sure it was $20.",0
i crashed my dirtbike on a gravel road. scratched my knee up real badly and had to go home for a ride with the police.,"i hit a dirt bike on a gravel road, and i had to go home and hitch a ride with the cops.",0
i was given something for free that i didn't pay for,i got free stuff and i didn't pay for it.,3
i was driving to work this morning and someone cut me off. they didn't even both to indicate they were turning.,"i drove to work this morning, and someone cut me off, and they didn't even say they were going to turn at the same time.",0
