text,aug_text,label
i can't wait for the new insurgency sandstorm video game to come out on steam. it was supposed to come out this summer but no news yet.,"i can't wait for the new rebel dust storm video game to come out of steam, which was supposed to come out this summer, but there's no news.",0
"i finally have a closing date on my home, and i cant wait! ","i finally have a closed date at my house, and i can't wait!",0
i hate it when you have to wait for the results of creating a new bank account. the waiting is killing me!,i hate you waiting for a new bank account to be established.,0
i felt bad when i had to drop my son off for daycare the first time!,"the first time i took my son to day care, it felt bad!",3
when i lied to a friend ,"when i lied to a friend,",3
my brother asked me if i was the one who took his sunglasses. i did take his glasses but i told him no and now i feel bad.,my brother asked me if i took his sunglasses.,3
i hope i will be able to afford a vacation during christmas break for my kids,i wish i could give the kids a vacation during christmas break.,2
i finally got to see my favorite baseball time team play in person. it was a dream come true.,i finally saw my favorite baseball time team in the game myself.,1
i just ate so many crab legs. i know thats not a part of my diet.,"i just ate so many crab legs, i know it wasn't part of my diet.",3
i always feel bad whenever i cheat on my diet. it's so hard to disciplined with all the temptations around me.,"every time i eat, i feel bad and it's hard to bind me with all the temptations around me.",3
last year i got to see one of my favorite singers in concert. i had seen him before but i was really looking forward to this time because i was taking my children.,"i saw one of my favorite singers at the concert last year, i've seen him before, but i really look forward to this time, because i'm taking my kids with me.",1
i can't until next summer! this past summer was such a happy moment in my life!,i can't wait till next summer!,0
i am really looking forward to fall already ,i'm really looking forward to it.,1
i am ready for my prom.,i'm ready for the ball.,1
i'm optimistic about my finances. i've been trying hard to pay back the debt on my credit card.,i'm optimistic about finances. i've been trying to pay off my credit card debt.,2
"i went to go visit my sister in vegas. leading up to the trip, i was counting down the days, shopping for clothes to take, and making plans.",i went to vegas to see my sister.,1
i am ready for the frozen four.,i'm ready for the frozen number four.,0
i purchased a new truck today.,i bought a new truck today.,1
i just found out that i got the job i have been hoping for. i just graduated college in the spring and was hoping for this job.,"i just found out that i've got the job i've been waiting for, the college i graduated in spring, and i'm hoping to get the job.",1
i bought so uch junk at the grocery store today. i'm supposed to be eating healthier.,i bought so much junk at the grocery store today that i should eat healthier.,3
 i felt bad that i couldn’t be there for my friend when she went to court,"when my friend went to court, i couldn't stay with her.",3
i cannot wait for the new super smash bros for the nintendo switch,i can't wait for the new super-crushing brothers to turn the switch on.,0
i can't wait to see the results of our local elections today.,i can't wait to see the results of today's local elections.,0
i'm getting a shipment from my mom. i'm so excited!,i got a shipment from my mom. i'm so excited!,0
i think i threw away the safety deposit key. it's worth $500 to replace it.,i think i dropped the insurance key.,3
i cannot wait for the new super smash bros for the nintendo switch,i can't wait for the new super-crushing brothers to turn the switch on.,1
i'm waiting for my friend at the airport. we've been waiting to go on this trip for a while.,i'm waiting for my friend at the airport. we've been waiting for this trip for a long time.,1
i cannot wait for the new super smash bros for the nintendo switch,i can't wait for the new super-crushing brothers to turn the switch on.,1
"i am hopeful for the new pokemon game, i think it could be good!","i hope there's a new pokemon game, and i think it could be good!",2
my friend just adopted a dog. i can't wait to see him!,my friend just adopted a dog. i can't wait to see him!,0
i killed my friend's cactus,i killed my friend's cactus.,3
"i was supposed to meet up with my volleyball team today, but i'm so tired.","i was supposed to meet my volleyball team today, but i'm too tired.",3
"i've never been to washington, dc before. i'm pretty excited.","i've never been to washington, state's attorney.",0
i invested 5k in different stocks.,i invested 5k in different stocks.,2
i lost the shoes my friend bought me.,i lost my friend's shoes for me.,3
i fell asleep during my date last night.,i fell asleep on a date last night.,3
i cannot wait for the new super smash bros for the nintendo switch,i can't wait for the new super-crushing brothers to turn the switch on.,1
i accidentally left my dog outside in the heat for too long recently.,i've been leaving my dog in the heat for too long.,3
i dropped my friend's birthday cake on some kid.,i left my friend's birthday cake on some kid.,0
"i'm going to see the show ""kinky boots"" on broadway tomrrow night.",i'm going to watch the golden boots show tomorrow night.,1
a lot of people voted in my community. i think there is going to be a change soon.,many people voted in my community.,2
i homeless woman asked me for money to buy food and i said no.  i felt bad afterward.,"the homeless woman asked me for money to buy food and i said no, and then i didn't feel well.",3
"have to go to the doctor tomorrow to see if i have strep throat. i hate when they have to swab the back of your mouth to ""make sure"" that it's strep so they can treat you. really hoping to avoid that this time around.",i hate that they have to wipe out the back of your lips to be sure so they can treat you.,2
i borrowed a friend's hammer and broke the head off.,i borrowed a friend's hammer and broke his head.,3
i made a mistake at work but everyone blamed a coworker. i feel so bad about ir.,"i made a mistake at work, but everybody blames a colleague.",3
i missed my friend's phone call. her car broke down.,i missed a friend's phone. her car broke down.,3
i haven't seen my grandma in 5 years. i'm so excited she's coming to visit.,i haven't seen my grandmother in five years.,0
my dad is coming into town. haven't seen the guy in 5 years.,my dad's going into town. he hasn't seen him in five years.,1
i forgot to put up the leftovers last  night and ruined dinner for today.,i forgot to leave the leftovers last night.,3
my friend is at chipotle getting me some burritos.,my friend's in a chipmunk. get me some tacos.,1
it's birthday soon. i want to be a better person.,it's my birthday. i want to be a better man.,2
my son left 2 weeks ago for ait for the army. i am very optimistic that he will pass and have a great career in the military,my son left two weeks ago and went to join the army.,2
i almost didn't get my daughter in pr-k because i waited so late to register her. she got the last spot.,i almost didn't send my daughter to plumke because i waited so late to register her.,3
"my little boy is testing to see if he can get into a prestigious private school. really hope he gets into it before the school year starts! if he does, they say kids from these schools are set and will easily get into a good college.","my child is testing his ability to enter a prestigious private school, hoping that he will be able to do so before the school year begins!",2
i can't wait for the new season of this is us. that is the best drama out there.,i can't wait to see this new season. it's the best play out there.,0
i am beginning my new job tomorrow. i am quite nervous,i'm starting my new job tomorrow. i'm nervous.,2
i never share my treats with my kids. they shouldnt have sugar anyway.,i never shared my food with the kids. they shouldn't have any sugar anyway.,3
i can't wait to graduate. a bachelors degree should open so many doors for me.,i can't wait to graduate.,0
i was planning on giving birth without any pain medication. i wasn't sure if i'd be able to do it but i was optimistic.,"i was going to have a baby without painkillers, but i'm optimistic.",2
i can't wait to get out of these work clothes and into my sweats,i can't wait to get my sweat off these suits.,1
i get to take my teenage daughter shopping for school clothes. this is going to be fun,i'm taking my teenage daughter to buy a uniform. it'll be fun.,1
"i start my new job as a social worker in one week! i'm a little anxious about it because i don't want to mess up, but also it feels good to finally be able to put my education to use (and make a living, of course).","i'm starting my new job as a social worker in a week, and i'm a little worried because i don't want to screw it up.",1
"i snapped and lost my temper at my husband, and i felt really bad about it.",i'm sorry i got angry at my husband.,3
i ate 12 buckets of kfc last night and didn't even bat an eye. felt pretty bad.,"he ate 12 barrels of kfc last night, didn't even hit one eye.",3
my birthday is tomorrow and i am having a party. i am so stoked!,"my birthday is tomorrow, i have a party.",1
i was hopeful when the raptors got khawi leonard,"when the raptor got cave leonard, i had hope.",2
i lied to my friend that i was busy last friday night. all i wanted to do was stay home.,i lied to my friend that i was busy last friday night and i just wanted to stay home.,3
i am going to meet up with a special friend i haven't seen for  years,i'm going to meet a special friend i haven't seen in years.,1
i am super annoyed when people reach around me to get items at the store. say excuse me.,"when people come to me to buy things, i'm very angry. excuse me.",3
we are looking in to buying a newer and bigger vehicle. i have wanted one for a long time. it will be so great to have a bigger vehicle.,"we'd like to buy a new, bigger car. i've wanted to buy a car a long time ago.",0
i feel bad that i cheated on my diet.,i feel bad i cheated on my diet.,3
i can't wait until this weekend! saturday can't come any slower,i can't wait this weekend!,1
i had a date yesterday with a girl i met in our college campus. i think it went very good as i was expecting,yesterday i had a date with a girl i met at college.,2
i feel shame for lying to the police.,i'm ashamed to lie to the police.,3
i been waiting a while for the official release date for a new video game. there's been a lot of rumors but nothing set in stone.,"i've been waiting for a while for the official release date for the new game, and there's a lot of rumours, but it's not worth it.",0
i pray american will be great again.,i pray that america will be great again.,2
my birthday is next week. i can't wait until then!,my birthday is next week. i can't wait till then!,0
i am throwing a surprise party for my sister next week. i cannot wait to see how she reacts!,"i'm having a surprise party for my sister next week, and i can't wait to see how she reacts!",1
i had a fierce argument with my friend over donald trump policies. he is not responding to my calls now,"my friend and i have argued about the donor king's policy, and he's not answering my calls anymore.",3
i've got a beach vacation coming up and i can't wait!,the beach vacation is coming. i can't wait!,0
we are going to disney world for christmas!,we're going to disney world for christmas!,1
i start my new hob next week. i am very nervous and not sure what to expect.,i'm starting a new house next week. i'm nervous. i don't know what to expect.,0
i am really looking forward to the next nba season!  i can't wait.,i'm really looking forward to nba next season!,0
i was following a sad news story about a missing child but remaining optimistic that they would find the baby.,"i'm following the sad news about a missing child, but i'm optimistic that they'll find the child.",2
"when i was in high school, a few classmates and i cheated on a math test. i regret that too this day.","when i was in high school, some of my classmates and i cheated on the math test.",3
i broked something at home and everyonw blamed my brother. i didn't say anything. i feel bad about it.,"i broke everything in the house, and everybody blamed my brother.",3
"i will go on vacation next week, so i am very stoked about that!","i'm on vacation next week, so i'm impressed!",1
i am back to work tomorrow. i am happy to go back to work.,i'm going back to work tomorrow. i'm glad to get back to work.,1
i sacked a girl for the wrong reasons,i fired a girl for the wrong reason.,3
"i will finally be getting a new phone soon, and i can't wait because my old one is almost dead.",i can't wait 'cause my old phone's dying.,1
i am going to have back surgery next month.  i have faith it will be successful.,i'm doing back surgery next month. i'm sure it'll work.,2
i'm excited to plan a surprise party for my boyfriend,i'm happy to have a surprise party for my boyfriend.,1
"i've been wanting to get a new laptop for a while now, and i can finally afford one! i just need to wait for it to get here",i think i've been buying a new laptop for a while. i can finally afford it!,0
i cannot wait to go to an anniversary dinner with my partner. it promises to be a special dinner!,i can't wait to have an anniversary dinner with my partner.,0
"i got my promotion, i am more than happy today",i got promoted. i had a great day.,1
i was told to wait for a call,someone told me to wait for the call.,2
last year i got caught cheating on my wife.  i feel so remorse about the situation.,last year i was caught cheating on my wife.,3
i drank a bit too much the other night and destroyed some things in my friend's apartment.,i drank too much wine the other night and ruined something in my friend's apartment.,3
hey!  the weekend is coming up :d,weekend approaching: d,2
i am looking forward to an anniversary party for my parents. they have been together for many years.,i look forward to an anniversary party for my parents.,0
i feel horrible.  i cheated on my husband last week.,i betrayed my husband last week.,3
i took some of my friends food the other day and felt bad.,i ate some of my friends the other day. it didn't feel good.,3
i am so happy. i start my new job today. i can't wait to go start my day.,i'm starting my new job today. i can't wait to start my new job.,1
one time i ordered some phone cases for me and my brother. i saw that one of them was really scuffed up so i took the better one and felt bad about it later on since i basically lied to him.,"one time i ordered a couple of boxes for me and my brother, and i saw one of them really crushed to death, so i took a better one.",3
"i took the money that my parents have been looking for, i feel bad",i took the money my parents were looking for. i don't think so.,3
i lost my wife's wedding ring,i lost my wife's wedding ring.,3
i cut someone off in traffic this morning.,i cut off the traffic this morning.,3
i had a drunken one night stand.,i have a drunk one-night stand.,3
i just applid for a new job that pays better and is more stable than my current job. i think i have a great chance at getting it!,"i'm just applying for a new job, a better salary than what i'm working for, and more stable than what i'm working for, and i think i have a great chance to get it!",2
stepfather in hospital and i didn't call,"at the hospital's stepfather, i didn't call.",3
i had an affair with my wife's coworker ,i had an affair with my wife's colleagues.,3
i was supposed to bring my wife flowers for her birthday but i forgot to do that. i feel really terrible for this.,"i should have brought flowers for my wife's birthday, but i forgot to send them.",3
"i am looking forward to my birthday,",i look forward to my birthday.,0
"took my daughter to the animal kingdom for the first time, i think i was more excited than she was.","for the first time, i took my daughter to the animal kingdom. i think i'm more excited than she is.",1
i was supposed to feed my neighbor's cat while she was on vacation last week. i forgot to and the cat diead. i feel really horrible about this.,i was supposed to feed the cat to my neighbor on vacation last week. i forgot to feed the cat. the cat died.,3
"i stole the last of my roommate's pizza when i was drunk, and feel bad about it.",i stole my roommate's last pizza when i was drunk.,3
i thought that an elderly person was yelling at me that i was driving too fast so i yelled back at him. i told him he had no right to tell me how to drive. but then he apologized to me and said he had just been trying to warn me of some bad weather. i felt really bad that i had assumed. ,"i think an old man yelled at me and i drove too fast, so i yelled at him, and i told him he had no right to tell me how to drive, but then he apologized to me.",3
i was thinking i will make a profit in my business,i was thinking i'd make money in business.,2
my appartment was robbed last week. the police called to tell that they found some of the objects that have been robbed. i hope it is true.,"the police called the police, and they found something that had been robbed, and i hope it's true.",2
"i was looking forward to my birthday party. i always throw big ones for the kids, and now it was my turn since it was a milestone birthday. ","i always throw big parties for kids, and now it's my turn because it's a landmark birthday.",0
i ordered a really nice new car and i am just waiting for it to be delivered. i can't wait!,i got a great new car. i'm waiting for it.,1
could remember the feelings of the christmas season,remember how christmas season feels.,1
"i found a wallet in the subway. instead of bringing it to an agent, i took it with me. i feel bad about it.",i found a wallet in the subway instead of bringing it to an agent.,3
i was excited when my dad took us on vacation every year. ,"when my dad took us on vacation every year, i was excited.",1
"im so waiting for my new car, and cant wait to go pick it up. ",waiting for my new car. can't wait to get it.,0
i am getting ready to go on a vacation to china. the anticipation is really exciting but it is also pretty exasperating. there seems like there are a million things i still need to do before i go.,"i'm going on vacation to china, and it's exciting to expect, but it's also quite exciting.",0
i got a satellite dish installed today. i know that they are not allowed in my apartments,i installed a satellite antenna today. i know they're not allowed in my apartment.,3
when i moved and took a chance in a new state with little money. ,"when i moved, i took a risk in a new state, with a little money.",2
 i just talked to my kid's pre-k teacher. they already know each other. i can't wait,they already know each other. i can't wait.,0
i cant wait for the nfl season to start,i can't wait to get started.,0
 i am hoping to win the lottery today and quit my job!,i wish i could win the lottery today and quit my job!,2
sometimes i forget to feed my pets. i feel so bad about that it afterwards,sometimes i forget to feed my pets.,3
i cant wait for saturday to get here!,i can't wait to get here on saturday!,0
sometimes i'll forget to feed my dog. i can't help but feel bad about it...,sometimes i forget to feed the dog. i can't help it.,3
i felt bad for not taking a gift to a party i went to yesterday,"i was at a party yesterday, but i didn't get a gift. i'm sorry.",3
i'm waiting for this semester to start so i can get it over with.,i'm waiting for this semester to start so i can finish this.,0
we are planning our first cruise.,we're planning our first cruise.,1
i am waiting on my grad school interview. ,i'm waiting for my post-graduate interview.,0
i felt bad when i missed my friends wedding. i just didnt have time to make it,"when i missed my friend's wedding, i felt bad. i just didn't have time to do it.",3
i was excited when i had a chance to get into a college i wanted. i just had faith it would work out,i was excited when i had the chance to get into the college i wanted.,2
i felt bad when i lied to my dad about where i had been. i just did not think he would understand,"when i lied to my dad about where i went, i felt bad. i just didn't think he understood.",3
i can't wait till next week.  school starts on monday.,i can't wait till next week. school starts on monday.,0
i could not wait for first day of college. i was just ready to do something new,i can't wait for the first day of college. i'm just gonna do something new.,0
i feel kinda bad. i took something that wasn't mine.,i've got something that doesn't belong to me.,3
"a while back, my friend was fating this horrible guy, so i started sending fake texts to him from a throwaway number hoping she would see them.  i felt really bad about it in the long run.","my friend was fat on this horrible guy, so i started sending him fake texts from a scrapbook number, hoping she could see them.",3
my daughter is going to be a senior in high school this year. she will graduate and go to college next year. i am so excited for her.,"my daughter will rise this year, and she will graduate to college next year.",0
i could not wait for christmas last winter. i was going to see family for the first time in awhile,i couldn't wait for christmas last winter.,1
i had faith i was going to get into a school i had always wanted to go. i was just happy to have a chance,i have faith that i'm gonna go into a school that i've always wanted to go to.,2
i am getting married tomorrow. i am so stoked!,i'm getting married tomorrow. i'm so excited!,1
i am buying a car tomorrow. i am so stoked!,i'm buying a car tomorrow. i'm so excited!,1
i mislead a coworker to undermine his work. i feel bad about it.,i'm sorry i misled my colleague to disrupt his work.,3
"i've been having a sharp pain in my chest lately. tomorrow, i go to the doctors and i am optimistic it isn't something too serious...","i've been having pains in my chest lately, and tomorrow i'm going to see a doctor, and i'm optimistic that it's no big deal...",2
i can't wait for the mile 22 movies to come out. it has one of my favorite ufc fighters in it and i can't wait!,"i couldn't wait for a 22-mile movie to come out, and it had my favorite ufc boxer, and i couldn't wait!",0
i can not wait for the new mission impossible movie.,i can't wait for a new mission that's impossible for a movie.,0
i just bought a case of beer. i have to get up early though.,i just bought a beer. i have to get up early.,3
my parents are taking us on a cruise next year on spring break. it will be our first. we can't wait to go.,"next spring break, my parents are taking us out. it's our first time. we can't wait.",1
i am feeling a little conflicted and disloyal today. i told my boss i applied for a new job. he was sad. ,i told the boss i applied for a new job.,3
"one time i ordered a game on the internet and it took a week longer that it was supposed to, to get delivered and i had no idea when it would be delivered. ","once i booked a game on the internet, it took me a week to deliver, and i didn't know when.",0
i can't wait to get to the ocean!,i can't wait to get to the ocean!,0
"i'm not in the best financial situation right now. hear me out, these ramen noodles will turn into filet mignon steaks one day!","look, these noodles are gonna turn into steak someday!",2
i cheated on my exam yesterday. it was so tempting because the girl next to me didn't even bother covering her answers.,"i cheated on the exam yesterday. it was so tempting, because the girl next to me didn't even answer.",3
i sm not s good girlfriend. i pretend to be sleep so my boyfriend doesn't talk to me when he gets off work,"i'm not a good girlfriend, and i pretended to be asleep so my boyfriend wouldn't talk to me after work.",3
i'm going shopping with my mom tomorrow. i can't wait.,i'm going shopping with my mom tomorrow. i can't wait.,0
i can't stop thinking about when christmas will be here. i love how new years comes right after that.,i can't help but wonder when christmas will come.,0
the day i applied to university for my degree.,i applied for a college degree that day.,2
i can't wait until tomorrow. it's going to be lit!!,i can't wait till tomorrow. the lights are coming on!,0
i sent my daughter school shopping with her friends for the first time. i think she is going to do well without mommy,"first time i sent my daughter to school shopping with her friends, i think she'd do well without mom.",2
i cooked breakfast this morning for only my self. my kids made me mad yesterday so i didn't make them any. i feel bad about it now,"the kids made me crazy yesterday, so i didn't do it for them.",3
"when i finished my math test, i felt like i did well enough to get an a!","when i finished the math test, i thought i was good enough to get one!",2
i can't wait for the movie venom to come out! it's going to be awesome.,i can't wait to get the venom out of the movie!,1
"i am excited for the new spider-man movie. it comes out october 5th and it has one of my favorite actors, tom hardy!",i'm excited about the new spider-man movie.,1
i forgot to feed my pets this morning. i feel terrible about it!,i forgot to feed my pets this morning. i'm sorry!,3
i am optimistic about the results about my exam test. i think i did well!,i'm optimistic about the test results. i think i'm doing great!,2
i think my daughter is gonna be a rockstar. she is gonna be great,i think my daughter's gonna be a rock star. she's gonna be great.,2
i can't wait for the fall tv line up. the best shows come on inthe fall,i can't wait for the fall tv to line up. the best show comes in the fall.,0
"i can't wait to start my new job soon, it's going to be awesome!","i can't wait to start my new job right away, it'll be awesome!",1
i am praying that i get the part,i pray i get that part.,2
i can't wait to get on the road,i can't wait to get on the road.,0
i am waiting my exams results. i wish i will have good grade.,i'm waiting for the test results. i hope i make good grades.,2
i can't wait to be off work,i can't wait to get off work.,0
my new foster dog finally run around last night. she has been very abused and starved but is so young. i didn't know how long it would take her to get better or if she would recover quickly from her abuse. a week in- and loads of progress!,my new dog finally ran around last night.,2
a was offered a promotion at my job,a upgraded on my post.,1
i wish there will be more opportunities at work to make more mony,i want more jobs to create more.,2
"i found 5 packs of gluten free cookies on clearance at my grocery store yesterday. i am a simple person, stuff like being able to have a bunch of cookies that are good for me and so cheap excites me!",i found five free packs of protein biscuits in my grocery store yesterday.,1
the ufc fights are gonna happen tonight,there's gonna be a big fight tonight.,1
i am hopeful that good things come to those who wait. i have messed up a lot with relationships in my life..picking the wrong people so i am happier to wait until it is right and i can trust someone.,my relationship with my life is a lot fucked up.,2
i am looking forward to going boating this weekend,i'm looking forward to a rowing this weekend.,0
a turtle that came to my friend's yard 2 days ago is now missing.,the turtle that came to my friend's yard two days ago is gone.,2
"i know my credit isn't the best, but i think i have enough of a down payment for this house to get a reasonable loan.","i know my credit isn't the best, but i think i've got enough down payment for this house to get a reasonable loan.",2
i'm waiting to hear back if i could get earlier flight tickets to my friend's wedding.,i'm waiting for a reply if i can get an earlier ticket to my friend's wedding.,0
waiting for my brother at the airport. haven't seen the dude in years.,my brother's waiting for me at the airport. i haven't seen him in a while.,0
my friend's cat had kittens! can't wait to see them.,my friend's cat has a kitten!,0
my friend is visting and said she made me something good. i want it to be cake so bad.,"my friend's staring at me and saying she made me something nice, and i want to make a cake.",2
going to try out this new restaurant tomorrow. heard some great reviews.,"we'll try opening a new restaurant tomorrow, and we'll hear some great comments.",1
bumped into this girl i used to have a crush on in high school.,"when i met a girl, i used to love her in high school.",1
i'm trying to cook a new dish for the first time. i think its going to turn out well.,"i'd like to make a new dish for the first time, and i think it's gonna be okay.",2
i'm babysitting my brother's dog in 2 weeks.,i'm looking after my brother's dog in two weeks.,1
going to new york with some friends next weekend. i've never been.,going to new york next weekend with some friends. i've never been there.,1
i'm almost ready to put my venison wellington in the oven. i think its going to come out great.,i'm almost ready to put my gravy waterington in the oven.,2
i can't wait to visit my aunt,i can't wait to see my aunt.,0
i am so ready for this weekend. i am going to a party.,i'm ready for this weekend. i'm going to a party.,0
i am so excited i will be able to take a trip,i'm so excited. i can travel.,1
i swore off fast food this month and today i had mcdonalds. i have no will power.,i swear i won't eat fast food this month. i have mcdonald's today. i have no willpower.,3
i'm headed off to college soon. this is so scary.,i'm about to go to college. it's horrible.,1
i need to buy some clothes for winter. i need a new jacket and boots.,i need some winter clothes. i need a new jacket and boots.,0
i ate an entire pizza today. that is so bad.,i had a whole pizza today. it's terrible.,3
i felt a little bad i accidentally bought 6 packages of clearance cookies. i thought they were gluten free but i got the wrong kind. i was in a rush!,"i accidentally bought six packs of clean biscuits, and i don't think they've eaten.",3
my wife is pregnant with our first child.  i can't wait to see this baby for the first time!,i can't wait to see this kid!,0
i am thrilled!  i just found out that i'm pregnant!  its my second child and i've been having trouble getting pregnant again.  it was such a surprise!,i just found out i was pregnant!,1
i got out of the slammer last month after being in there for 50 years. i have much hope for my future.,"i've been out of prison for 50 years, and i'm hopeful about the future.",2
i applied for a new job last week. i am really wanting to get this one.,i applied for a new job last week.,2
i just found out that i'm pregnant. its exciting but also scary because i lost my last baby at 18 weeks along. i'm just really trying to have faith that it'll turn out well.,"i just found out that i'm pregnant, and it's exciting, but it's scary, because i lost my last child in 18 weeks.",2
my big soccer game is tomorrow. so excited that i can't even sleep.,i'm playing soccer tomorrow. i can't even sleep.,0
i could not wait to go to the amusement park. i had no been to one in a long time,i can't wait to go to the park. i haven't been to the park in a long time.,0
i ate 50 big macs yesterday. felt so bad about all the hungry folks hanging around across the street.,"yesterday ate 50 big marks, and all the hungry wandered across the street, and it felt bad.",3
i was wishing that he would call me,i wish he could call me.,2
i can’t wait to go on a blind date,i can't wait to get married.,0
i knew a coworker wanted a project at work but i volunteered for it anyway. ,"i knew a colleague who wanted to do a project at work, but i volunteered.",3
i have my soccer game tomorrow. i am so pumped that i can't sleep.,i have a soccer game tomorrow. i can't sleep.,1
i took the bus without paying for it. i feel bad afterward.,"i was on a bus and i didn't pay for it, and then i felt like shit.",3
about to open a restaurant with my friend. i hope it goes well.,get ready to open a restaurant with my friends. i hope everything goes well.,1
got out of the hospital yesterday. i am hoping for a healthier future.,i was discharged yesterday. i hope the future will be healthier.,2
my girlfriend is finally coming back to the states after being away for 4 years.,my girlfriend finally returned to america four years after she left.,0
i have been trying to save money for a big vacation next summer.  i hope i can do it!,i've been trying to save money for next summer. i wish i could!,2
i felt bad when i ate sugar the other day. i am on keto and it's a pain to cook the sweet treats i can have. it requires a lot of ingredients and work ,"i felt bad when i ate sugar that day, and i ate keto, and i had a hard time cooking sweets that i could eat, and i needed a lot of raw materials and jobs.",3
i'm not very close with my family. i sometimes feel bad about it,i'm not close to my family. sometimes i feel bad.,3
i hope i win the lottery.  i really could use the money.  it would be awesome.,i hope i won the lottery. i'll really use that money.,2
going camping next weekend. i haven't hung out with my friends in so long.,going camping next weekend. i haven't been with a friend in a while.,0
my favorite store is going through some tough times. they're trying to find another distributor so they don't have to raise prices and lose their customers.,"my favorite store is going through some tough times, and they're trying to find another distributor.",2
"i had a big piece of cheesecake yesterday. i didn't need sugar a second day in a row, feel a bit bad!",yesterday i had a big piece of cheesecake and i didn't need any sugar for two days.,3
i can't wait to go to the mall tomorrow.  i have been saving up for weeks!,i can't wait to go to the mall tomorrow. i've been saving it for weeks!,0
i had faith my favorite team was going to well in soccer this past year. i just had a good feeling,my favorite team played football last year. it's going to be great.,2
im having movie night with my toddlers tomorrow. they like good movies.,tomorrow i'm going to make a movie with my kids. they like to watch movies.,1
i am going on a cruise next month with my friend. i have been saving up for this for so long. i have never been on a cruise before. i cannot wait!,"i'm going out to sea with my friends next month, and i've been saving for this for so long, and i've never been on a cruise ship, and i can't wait!",1
my daughter didnt have a good first year at her new school. i think this year is gon to be better.,my daughter failed in the first grade of the new school.,2
i am hoping my brother makes my birthday coming up. he is always busy with work,i want my brother to make my birthday come. he's always busy working.,2
i am so excited for this semester. i got all of the classes i wanted.,i'm so excited this semester. i got all the classes i wanted.,1
"my new neighbors just moved in, and they are around my age. hope we can be friends.","my new neighbors just moved in, and they're at my age, hoping that we can be friends.",1
i am looking forward to getting a new vacuum on tuesday. i haven't bought a new vacuum in years. it's long overdue.,"i'm looking forward to a new vacuum on tuesday, and i haven't bought a new vacuum in years, and it's long overdue.",0
i'm going water skiing next weekend. it's going to be such a breather from all this heat we've been getting lately.,i'm going skiing next weekend. it's gonna be hot for us lately.,1
just moved and there is a pier near where i live.,"just moving, there's a wharf near where i live.",1
there's a battle of the bands going on. i hope my favorite band gets so far.,there's a band that's fighting and i want my favorite band to be here.,0
my new laptop is coming monday. i got exactly what i wanted!,my new laptop's coming on monday. i got what i wanted!,1
"next week, i am going to las vegas! i can't wait for it!",i'm going to vegas next week. i can't wait.,1
 its my birthday tomorrow and my husband put together a huge party for me. i'm so excited about it that i may not be able to sleep tonight!,my husband had a big party for me. i'm excited. i may not be able to sleep tonight!,1
the piano i ordered is coming in next week.,my piano will be here next week.,1
i can't wait for this weekend.,i can't wait this weekend.,1
i am looking forward to the new season of game of thrones.  i am so excited for it!,i look forward to the new season of the throne game.,0
i am confident the democrats will bet trump in november.,i'm sure the democrats will not hesitate to win the war.,2
i am feeling disappointed with myself.,i'm disappointed in myself.,3
i got dumped by this girl but then she said that we could try to start over but slower. i thought it would work out but it didn't.,"i was dumped by this girl, but later she said we could try to start over but slowly, and i thought it would work, but it didn't work.",2
i am so ready for thanksgiving.,i'm ready for thanksgiving.,0
i was the one who caused the car accident.,i'm the one who caused the accident.,3
i went to disney world with my family last week,i went to disney world with my family last week.,1
the other day i stole my neighbors mail. i feel really bad about it.,i stole a neighbor's e-mail the other day.,3
i really hoped my mom would get her job the other day,"i really want my mom to get her job, the other day.",2
i used my friend's car with permission.  i feel bad for doing it.,i used my friend's car to pass by. i'm sorry to do that.,3
i dumped my girlfriend yesterday for no reason.  i feel remorseful for doing that.,yesterday i dumped my girlfriend for no reason.,3
my mother is coming to visit me and i am so happy.,my mom's coming to see me. i'm glad.,1
i was just dumped and before she did i was really thinking that it would work out. it really didn't but i just wish that things did.,"i was just dumped before she was dumped and i really thought that it would work, and i really didn't, but i just wanted it to work.",2
i am ready for the end of summer party.,i'm ready for the summer party.,0
i got invited to a texas trip the other week.,i was invited to texas for a trip a week ago.,1
i have successfully complete the part that was crucial for the project. i am hoping my supervisor would promote me,i hope my superiors raise me.,0
my baby's first birthday is next week! i have been planning this day since before she was born. i cannot wait!,i've been planning this since before she was born. i can't wait!,1
i really am looking forward to seeing if my parents will buy me a dog.,i'd really like to see if my parents would buy me a dog.,2
icut someone off in traffic today.,there's a traffic jam today.,3
i auditioned for a play this weekend. i am supposed to hear back soon if i made it. i am optimistic about it.,"i've been auditioned for a script this weekend, and if i succeed, i should be hearing an echo soon, and i'm very optimistic about it.",2
i got invied on a trip with my friends last week,i was traveling with friends last week.,1
"my sister got a brand new car a few years ago. she let me drive it around the block, and i hit a trash can and dented/scratched the fender. i felt terrible.",my sister bought a brand-new car a few years ago.,3
i lied to my partner about where i was last night. i did not want any more nagging from her,i lied to my partner about where i was last night.,3
i will meet some friends this week and am very happy about it.,i'm meeting some friends this week. nice to meet them.,1
i sent a bid for a construction project,i've issued tenders for the construction project.,2
my wife bought me a fine birthday gift,my wife bought me a birthday present.,1
my mother once suprised me with a vacation,my mother was upset about my vacation.,1
i cant wait to go on my end of summer trip,i can't wait to get to the end of my summer trip.,0
i am going on a trip with my family soon. i am really looking forward to it,i'm going on a trip with my family soon. i'm really looking forward to it.,0
