text,aug_text,label
my son goes to kindergarten in a week and i can't imagine him being gone through the day. it's hard to not be worried about how he'll be at school.,"my son goes to kindergarten in a week, and i can't imagine how he's doing today, and it's hard not to worry about what he's going to do at school.",24
my friends threw me a surprise birthday party. i was so shocked and happy.,my friend gave me a surprise birthday party. i was so shocked and so happy.,9
i was very happy when i got to see my aunt at christmas. i had no seen her in a long time,"when i met my aunt at christmas, i was happy. i haven't seen her in a long time.",27
i was scared when i had t go home alone the other day,"when i came home alone that day, i was scared.",11
the cashier at the grocery store gave me back the wrong amount of change. i didn't notice until i was at home. ,the cashier at the grocery store gave me the wrong change.,19
i have my driver's test tomorrow. been practicing all week and i think i am going to nail it.,i need my driver's license tomorrow. i've been practicing all week. i think i'll take care of it.,23
i was very happy to have the whole family at my house for easter,i'm glad the whole family came to my house for easter.,6
i was pretty envious when my brother got a cd i wanted. it was my favorite band,"when my brother got the cd i wanted, i was jealous. that was my favorite band.",7
i was waiting in a long line to take the bus. two young women cut the line and go directly in front everybody.,two young women cut the line and went straight to everybody.,22
i was afraid when i went home alone the other day,"when i came home alone that day, i was scared.",11
i am sure i will get this house clean tomorrow,i'm sure i'll clean up the house tomorrow.,23
my dad left for deployment to afghanistan yesterday. i am so depressed.,my dad went to afghanistan yesterday. i was depressed.,0
i just felt like i had to take care of my dad when he got sick. i just had to make sure he felt better,"i just thought when my dad got sick, i had to take care of him.",3
i just had to bury my golden retriever today.  i had him for 10 years.,i had to bury my gold tracker today. i locked him up for 10 years.,0
"i haven't been feeling well and my husband has been so great.  he takes care of the kids, goes grocery shopping, and makes sure i'm resting.  ","he took care of the kids, went shopping at the grocery store, made sure i was resting.",27
i am a little nervous about dating,i'm a little nervous about dating.,24
its impressive when a team can snag away a start player from another team,"when one team was able to strike a kick-off player out of another team, it was impressive.",12
i ate 50 big macs yesterday. felt so bad about all the hungry folks hanging around across the street.,"yesterday ate 50 big marks, and all the hungry wandered across the street, and it felt bad.",25
my sister graduated from high school and my parents bought her a car. i didnt get a car when i graduated. ,my sister graduated from high school. my parents bought her a car. i didn't buy a car when i graduated.,7
i was scared going home alone!,i'm afraid to go home alone!,2
i felt a little let down when i had to leave work ,i was a little disappointed when i had to leave work.,4
"i lost my medicine today, one that helps me focus my attention span. i needed it especially because i had a job interview that i wanted to be sharp for. i felt weird during the interview, and now i don't know how i did...","i lost my medication today, a drug that helped me focus, and i needed it especially, especially because i had a job interview, and i had a job interview.",18
i threw up on the bus yesterday. i was so mortified.,i threw up on the bus yesterday. i'm so sorry.,26
"my sister just bought a new house, and she is only 25. ",my sister just bought a new house. she's only 25.,12
i was wishing that he would call me,i wish he could call me.,28
my neighbor returned my golf clubs the other day. left them on the golf course. i was thankful.,my neighbor went back to my golf club one day and left them on the golf course.,27
i am jealous of my brother because he is better than me in sport.,i envy my brother because he's better at sports than i am.,7
 i start a new job as a nurse next monday and i'm so nervous. nothing can prepare you for the real world of nursing compared to nursing school.,"i'm starting my new job as a nurse next week, and i'm nervous.",18
it was nice taking care of my sisters dog the other day,it was nice to take care of my sister dog that day.,3
"i kept playing a card game with my brothers, and i kept losing. they were bragging over and over, and being disrespectful. i just wanted to spend quality time with them... it gets frustrating sometimes.","i keep playing card games with my brothers, i keep losing, they keep bragging, they don't respect them, i just want to get along with them and sometimes it's frustrating.",22
i can’t wait to go on a blind date,i can't wait to get married.,16
saw a big ole rat when i was taking out the garbage today. it was gross.,it's disgusting to see a big mouse today while i was taking out the trash.,8
"i went to my school reunion alone , my husband couldnt make it. i saw a lot of old boyfriends there. ","i went back to school alone, and my husband couldn't make it.",5
i am in a long disance relationship,i'm very distant from her.,5
been studying for a test all week. feel very prepared for it.,i've been studying tests all week. get ready.,23
i found my old teddy bear in a box from a storage unit today.  it really brought back some memories.,i found my old teddy bear in a box in the storage room today.,31
i was schocked when i had to go home early,i was scared when i got home early.,14
i knew a coworker wanted a project at work but i volunteered for it anyway. ,"i knew a colleague who wanted to do a project at work, but i volunteered.",25
 i'm kind of ticked off because my friend that i work with got promoted to manager. i really feel like i should've gotten the job and i know she knows that!,i really think i deserve this job. i know she does!,7
i have my soccer game tomorrow. i am so pumped that i can't sleep.,i have a soccer game tomorrow. i can't sleep.,15
i am feeling uneasy about going to court,i'm worried about going to court.,18
i took the bus without paying for it. i feel bad afterward.,"i was on a bus and i didn't pay for it, and then i felt like shit.",25
i was totaly destroyed when i found that my wife took all the money that was in the bank account and left me.,"when i found out my wife took all the money from the bank account and left me, i was completely destroyed.",14
my son used to throw fits when he was in elementary school when i was dropping him off for school. i didn't know what to do and always hated that other people saw it. they probably thought i was beating him.,"my son used to be in elementary school, and i didn't know what to do, and i always hated people seeing him, and they probably thought i was hitting him.",26
when i was a kid i was alone at night during a huge thunderstorm.,"when i was a kid, i was alone at night in a huge thunderstorm.",11
i was saddenned to see lebron go,i was sad to see lebron go.,4
i am worried about my interview,i'm worried about my interview.,18
i got to go read my favorite book at the park yesterday. it was so relaxing.,i went to the park yesterday to see my favorite book. it was really easy.,20
my sister and i went through some old pictures,i saw some old pictures with my sister.,31
i was in a car wreck on the way home from church. ,i was in a car accident on my way home from church.,11
i changed my baby's diaper for the first time today. it was nasty.,i changed baby diapers for the first time today. it's disgusting.,8
last week i felt all alone when the family left,"last week, when my family left, i was lonely.",21
my turtle ran away today. i was fraught with despair.,"today my turtle ran away, and i was desperate.",0
about to open a restaurant with my friend. i hope it goes well.,get ready to open a restaurant with my friends. i hope everything goes well.,15
i felt sad when i was all alone the other day,i was sad when i was alone that day.,21
got out of the hospital yesterday. i am hoping for a healthier future.,i was discharged yesterday. i hope the future will be healthier.,28
i broke up with my boyfriend a month ago.  it was hard but he just wasn't right for me.  the biggest problem i have now is that i feel so isolated and lonely without him.,"i broke up with my boyfriend a month ago, and it's hard, but he's not right for me.",21
my girlfriend is finally coming back to the states after being away for 4 years.,my girlfriend finally returned to america four years after she left.,16
my dog pooped on the carpet. never been so mad in my life.,my dog shits on the carpet. i've never been so angry in my life.,19
this bird chased my cat on our walk.,this bird chases my cat while he's walking.,9
i've have been watching this new show sharp objects. i don't think its supposed to be scary but i'm scared,"i've been watching this new, sharp thing, and i don't think it's supposed to be scary, but i'm scared.",2
my sister who was my best friend passed away. ,my best friend and sister died.,21
i am worried about not being ready for the party on friday,i'm afraid i'm not ready for the party on friday.,18
"i was watching my cousin, who is only 13-years-old, being a pretty good motherly figure towards my 7-year-old nephew while were hanging out today. it's interesting to see how well she performs at a young age when dealing with kids, and how patient she stays when most adults wouldn't be able to.","i was looking at my cousin, who was 13 years old, who was a good image of my 7-year-old nephew as a mother and who was out playing today, and it was interesting to see how she behaved with her children when she was young.",12
it took me 3 hours to mow the lawn. i'm glad it's done.,it took me three hours to mow the lawn. i'm glad it's done.,6
i was all alone last week when my dog got out,"when my dog got out last week, i was alone.",21
went to the bowling alley alone yesterday.,i went to the bowling alley alone yesterday.,21
"we had a group project, and everyone was delegated their parts.","we have a collective project, and everyone is entrusted with their parts.",1
i was pretty terrified when a tornado watch was issued. i was real worried,"when the tornado was released, i was scared, and i was worried.",11
"passed by my old classroom. looking in, it made me miss the time i suffered in the back through lecture.",i walked through the old classroom.,31
i have been trying to save money for a big vacation next summer.  i hope i can do it!,i've been trying to save money for next summer. i wish i could!,28
i was shocked when i wasnt approved for time off the other day,"when i wasn't approved for vacation that day, i was shocked.",14
went to the skating rink alone yesterday. wasn't too grand.,it wasn't too high yesterday.,21
i felt bad when i ate sugar the other day. i am on keto and it's a pain to cook the sweet treats i can have. it requires a lot of ingredients and work ,"i felt bad when i ate sugar that day, and i ate keto, and i had a hard time cooking sweets that i could eat, and i needed a lot of raw materials and jobs.",25
i knew i was going to ace my history finals. i studied hard,i knew i was going to ace's history finals.,30
"there was supposed to be a party this weekend, but it got cancelled.","there was supposed to be a party this weekend, but it was canceled.",4
"at dinner with my friends, i choked on water and coughed it up all over the food.","when i was having dinner with my friends, i was suffocated by the water, and there was coughing all over the food.",26
"i have a hard time eating, i am allergic to so much! it gives me a lot of mixed feelings whenever i think about eating as i don't know what will happen with my digestions","whenever i want to eat, it makes me feel complicated because i don't know what my digestor is gonna do.",18
i picked up my son from daycare today and they said another kid had pushed him over and taken his toy.,i picked up my son from today's nursery.,17
i was very angry when i failed my science test. i should have tried better,i was angry when i didn't pass the science test.,22
when i got home tonight my outdoor window was broken- to my cat room. i do not know who broke it or how. i am in a bad neighborhood so it was very frightening. ,"when i got home tonight, my outdoor window was broken into my cat room, and i don't know who broke it or how.",11
my sister went back to college at 30. she is a real inspiration.,my sister went back to college when she was 30. she was a real inspiration.,29
clown movies scare me.,the clown movie scares me.,2
i'm not very close with my family. i sometimes feel bad about it,i'm not close to my family. sometimes i feel bad.,25
i came home and my outside window to my cat room was broken. it makes me feel scared as i am in a bad neighborhood and would like to know what happened when i wasn't home?,"it scares me because i'm in a bad neighborhood, want to know what happened when i wasn't home",18
"i've had family visiting for the past couple of days, some cousins and an uncle and aunt that i haven't seen a long time. it's always great to be reunited with family, especially after you get over that first initial weird social hump of feeling each other out after not having spoken for a long time. it's crazy to see how much the younger cousins have physically changed! anyway, it's been a blast playing games and catching up with them.","my family's been visiting relatives, some cousins, uncles and aunts, and i haven't seen them in a long time, and family reunions are always great, especially after your first weird social meeting, and after a long time without talking to each other. it's crazy to see how much has changed in the young cousins' bodies. after all, it's a big explosion to play games and chase them.",6
i was hapy when i got to leave work early!,i didn't like it when i got off work early!,6
i hope i win the lottery.  i really could use the money.  it would be awesome.,i hope i won the lottery. i'll really use that money.,28
i'm planning a birthday party for my mom and she lives in another state. so i'm using a caterer that lives near her and banking on them doing a good job.,"i'm planning a birthday party for my mom, and she lives in another state, so i'm gonna use one to live near her.",1
"my laptop broke, and i lost all the information on it.","my laptop broke, and i lost all of its information.",14
"when i hear this song on the radio, it makes me think of when i was younger. my dad played it a lot","when i heard this song on the radio, it reminded me of when i was young.",31
"there was hair in my soup, and the owner wouldn't take responsibility.",there's hair in my soup. the owner won't be responsible.,8
"i didn't have a vacuum for a day and it has not been good for awhile. i got a new vacuum tonight and wow, nice to finally have a clean floor!","i haven't had a vacuum cleaner in a day for a while, and i got a new vacuumer tonight.",20
i loved watching my sisters dog the other day,i liked seeing sister dogs the other day.,3
i was at the beach one time walking by the pier and i saw a diaper floating in the water.,i walked through the pier on the beach. i saw diapers floating in the water.,8
going camping next weekend. i haven't hung out with my friends in so long.,going camping next weekend. i haven't been with a friend in a while.,16
i always make a schedule for tomorrows activities. it keeps me busy and i never forget anaything,"i always set the schedule for tomorrow's event, which has kept me busy, and i'll never forget that.",30
my favorite store is going through some tough times. they're trying to find another distributor so they don't have to raise prices and lose their customers.,"my favorite store is going through some tough times, and they're trying to find another distributor.",28
i just got cable and ther is seriously nothing on any of these 600 channels,"i just got cable tv, and there's no power on any of these 600 channels.",19
"i had a big piece of cheesecake yesterday. i didn't need sugar a second day in a row, feel a bit bad!",yesterday i had a big piece of cheesecake and i didn't need any sugar for two days.,25
i can't wait to go to the mall tomorrow.  i have been saving up for weeks!,i can't wait to go to the mall tomorrow. i've been saving it for weeks!,16
i was very scared when a tornado touched down close to my home. i thought i was going to die,"when the tornado approached my house, i was scared. i thought i was dying.",2
i loved it when i watched my sisters dog,i love it when i look at a sister dog.,3
just got back from a grocery store. a girl was actually hitting on me.,just got back from the grocery store.,9
i watched my daughter be born this morning.  it was one of the best days of my life!,i watched my daughter be born this morning. it was the best day of my life.,6
i was very shocked that they had a bunch of deli turkey on clearance with so many people shopping today! i can usually find it once a week but this is the second time! jackpot!,"i usually find it once a week, but this is the second time!",9
i had faith my favorite team was going to well in soccer this past year. i just had a good feeling,my favorite team played football last year. it's going to be great.,28
i got an extra 2 days paid time off from work.,i have two days of paid leave.,6
i was sad when my brother missed my birthday. i wanted him there,"on my brother's birthday, i was sad. i wanted him to go.",4
"someone broke a window in my side yard today. i don't know when, i assume i was gone as my dogs wouldv'e went nuts. i live in a bad neighborhood and it's late so i am still up a bit scared about it.","i don't know when, i guess, i'm going because my dog is going crazy, and i live in a bad neighborhood, and it's late, so i'm still a little scared.",2
my sister got invited on an all expense paid beach trip by one of our mutual friends.  i can't believe she's getting to go and i haven't had a vacation in 3 years.,"my sister was invited to the beach, and she was paid for by one of our friends.",7
i found the first christmas ornament my daughter made. she was 3,i found my daughter's first christmas decoration. she's three years old.,13
 i knew i was going to pass my final. i studied all week,i knew i'd pass my finals. i've been studying all week.,23
"i was supposed to be going on vacation, but one of my coworkers quit suddenly.","i was supposed to go on vacation, but one of my colleagues suddenly resigned.",4
i still have everything my kids have ever made for me. its almost hoardinf.,"i still have everything my children do for me, almost hoarding.",31
"i looked at a recipe that i wanted for dinner tonight, and i actually had everything i needed to make it.","i've seen a recipe and i want dinner tonight, and i actually have everything i need to do to do it.",30
i was so happy to see my brother last weekend. it had been forever,i'm glad to see my brother last weekend.,6
im having movie night with my toddlers tomorrow. they like good movies.,tomorrow i'm going to make a movie with my kids. they like to watch movies.,15
i am going on a cruise next month with my friend. i have been saving up for this for so long. i have never been on a cruise before. i cannot wait!,"i'm going out to sea with my friends next month, and i've been saving for this for so long, and i've never been on a cruise ship, and i can't wait!",15
the best friend i have had for he last 10 years will always be my best friend,"for 10 years, my best friend will always be my best friend.",5
i felt alone last weekend. i was sick and my friends were out of town,i was lonely last weekend. i was sick. my friends are out of town.,21
i sometimes feel so blessed that i had happy healthy children. some parents are so lucky,"sometimes i feel so happy that i have a happy and healthy child, and some parents are so lucky.",27
"i was so shocked when my aunt came to my graduation, she lived far away","when my aunt came to the graduation ceremony, i was shocked that she lived far away.",9
my daughter didnt have a good first year at her new school. i think this year is gon to be better.,my daughter failed in the first grade of the new school.,28
the bird sin my neighborhood all gather on my fence if i haven't feed them that day. i feel very protective and cannot help but take care of them.,"if i hadn't fed them that day, i felt very protective of them, couldn't help but take care of them.",3
i was nervous when i started a new school. i did not know anyone,i was nervous when i started my new school. i don't know anybody.,24
i am angry that the person i live with still doesn't like paying bills. you have to pay bills to have things. that is how life works.,i'm angry that i still live with people who don't like to pay the bills. you have to pay the bills to have things. that's how life works.,22
my sister has been begging me to go to a new haunted museum with her. i am not really into that kind of stuff. it really freaks me out and will give me bad dreams.,"my sister's been begging me to go to the new haunted museum with her, and i don't really like that kind of thing, and it really scares me, and it makes me have nightmares.",11
"my girlfriend has been so busy with work lately, it's left me feeling neglected. but she's working hard to pay off her student loans and to build her savings, so i have to respect that. but at the same time, we're long distance, so the time i have with her when she actually isn't working isn't that fulfilling, either.","my girlfriend's been working a lot lately, making me feel neglected, but she's working hard to repay student loans and savings.",21
i am really glad to see how hard my son is working,i'm glad to see how hard my son works.,29
we finished painting most of my brother's room today. i think we'll be able to get his room done well before he comes back next weekend.,we finished drawing my brother's room today.,23
"i got in a bit of an altercation with a co-worker today, and i'm afraid it may lead to me losing my job. it started with a misunderstanding,and when they didn't want to simply accept that it was a misunderstanding after i apologized, i decided to simply defend myself and there was a verbal back-and-forth witnessed by a few people. this is not the image i wanted to have at my job... ","i had a little argument with one of my colleagues today, and i was afraid that this might lead to my losing my job, and at first it was a misunderstanding, and when they didn't want to simply admit that it was a misunderstanding after i apologized, i decided to just defend myself.",2
a possom was waiting outside my door.,there's a big guy waiting for you outside my door.,9
"i had lost my ipad in an airport a week ago, and even though it had my contact information, i wasn't sure it'd be returned to me. i just figured it was gone for. but it showed up today, in the same condition!",i lost my ipad at the airport a week ago.,9
i can't believe i am still going to court. my ex is the worst.,i can't believe i'm still going to court. my predecessor was the worst.,4
i was aggravated when i failed my science test. i was mostly upset with myself,"i get worse when i don't pass the science test, and i'm mostly upset about myself.",17
i have to deal with an entitled person lately and i can't stand it. i can't bare to be around that attitude you know?,i've had to face someone who's qualified. i can't stand it.,8
i got a ticket today for not coming to a complete stop at a stop sign. so i stopped but they didn't think it was long enough. ridiculous.,"i got a ticket today because i didn't get to the parking lot, so i stopped, but they didn't think it was long enough, it was ridiculous.",17
"my mom is doing her best to put me through college on her own. she raised me and my brother by herself, and while doing so she put enough aside to cover a chunk of my college expenses somehow. i guess she invested some of they money her grandparents left her, and it turned out to really pay off. she surprised me with this and i had no idea she was going to do that. i don't deserve her.","she raised me and my brother alone, and at the same time she spent enough money on my college expenses.",27
i love my kids so much. i want them to live with me forever,i love my children so much. i want them to live with me forever.,3
"i don't like to go shopping at big stores. whenever i think of going to a big store like walmart oe meijers, i start feeling panicked.","i don't want to go shopping at a big store, and whenever i think about a big store like wal-mart, i panic.",18
i am hoping my brother makes my birthday coming up. he is always busy with work,i want my brother to make my birthday come. he's always busy working.,28
i just accomplished one of my biggest dreams and i feel like things are just perfect right now.,i just finished one of my biggest dreams. i think it's perfect now.,20
well i am in a relationship kind of..but they are away and i can't talk to them so i am quite lonely. but i cannot live with them they way they have been so it's a pickle.,"but i can't talk to them, so i'm lonely, but i can't live with them.",21
i've owned 3 birds in the past 10 years and my 3rd bird just died last night. i didn't realize how much it would crush me. they were my buddies.,i've had three birds in 10 years. my third bird just died last night.,14
"my significant other woke up last night with... a roach inside of her ear! she was complaining about pain in her ear, and a head ache that was incredibly severe. so, we took her to the doctor and he saw it with a light... and put water in her ear to get it out. disgusting! ","she complained about an earache and a very serious headache, so we took her to the doctor, and he saw it with the light... and poured water out of her ear.",2
i left my wallet and home and went grocery shopping. what a nightmare,i left my wallet and home to go shopping at the grocery store.,26
i was a bit irritated when the police bothered me the other night when i was simply walking. they do this a lot here. seems like i can't ever go walking at night without them rolling up as if they don't have a million other things to do.,"i was a little angry when the police harassed me that night, and when i was just walking, they used to do these things here, and it seemed like i could never walk at night without them, like they didn't have anything else to do.",17
it can be hard to wake up sometimes when you live alone. it's like..oh...yeah. you know?,"sometimes it's hard to wake up alone, like... oh...",21
just got a new job after being without one for a couple months now.,just found a new job and not a single one has been for months.,27
the mechanic who came to fix our air conditioner overcharged us by $200.,the mechanics who fixed the air conditioners paid us an extra $200.,19
i am so excited for this semester. i got all of the classes i wanted.,i'm so excited this semester. i got all the classes i wanted.,15
"my new neighbors just moved in, and they are around my age. hope we can be friends.","my new neighbors just moved in, and they're at my age, hoping that we can be friends.",15
sometimes i love just sitting around doing nothing.,sometimes i like to sit and do nothing.,20
"i went by my old school, and so much has changed.","i went to my old school, and so much changed.",13
i am really upset about my electric bill. its twice as  high as last month.,i'm not happy with my electricity bill. it's twice as much as last month.,22
"i asked my roomie if he wanted cake, and he said no. turns out he ate all my cake.","i asked his roommate if he wanted a cake. he said no, and he ate all my cakes.",19
i went to an italian restaurant earlier for dinner.  it was pretty good.,i'm going to the italian restaurant early for dinner. it's delicious.,20
"there's nothing like being in your house after all your relatives have left after coming over for a long weekend visit. it's nice to see them, but once the frenetic energy is done with and you can kick your feet up... it's rewarding.","seeing your relatives leave home after coming to visit them on weekends is nothing like staying in your house, it's nice to see them, but once the mad energy is out, you can kick your feet...",20
i am looking forward to getting a new vacuum on tuesday. i haven't bought a new vacuum in years. it's long overdue.,"i'm looking forward to a new vacuum on tuesday, and i haven't bought a new vacuum in years, and it's long overdue.",16
 i almost got hit by a semi truck today on the highway. it scared me half to death.,"i almost got hit by half a truck on the freeway today, scared me half to death.",2
 my son has been having stomach pain for months now and the doctors can't figure out what it is. they basically say he has to get worse for them to find a diagnosis if some new problem comes up. i'm so scared.,"my son has had a stomach ache for months, and the doctors don't know what it is, and they basically say that if there's a new problem, the doctors have to be harder to diagnose, and i'm scared.",11
there is a little cat i tried to help last night. he ran when my dog charged at him though and i am scared of what has happened to him. a lot of cats get hit around here,"last night i tried to help a kitten, he ran around, and when my dog charged him, i was afraid of what happened to him.",2
my kids still arent sleep. i sent them to bed hours ago,my kids aren't asleep. i put them to bed hours ago.,22
"we were having a big family gathering and dinner today, and one of my nephews, who's four, wasn't feeling well. but his parents kept trying to force him to eat something anyway, and were being short-sighted. well, the poor fella ended up puking onto his plate and ending everyone's appetite.","today we have a big family party and dinner, and one of my nephews, four years old, doesn't feel well, but his parents have been trying to force him to eat, and it's just short-sighted. this poor guy ends up throwing up on a plate, ending everyone's appetite.",8
my friend worked really hard this semester. i'm sure he'll do great.,"my friend worked very hard this semester, and i'm sure he'll do a great job.",23
"i didn't get a chance to make dinner for my date, so i got her mcdonalds.","i didn't have a chance to make dinner for the date, so i made her mcdonald's.",10
my husband is coming home after a year abroad in the army.  i'm about to burst i'm so happy!,my husband's going home a year after he left the country.,6
i'm going water skiing next weekend. it's going to be such a breather from all this heat we've been getting lately.,i'm going skiing next weekend. it's gonna be hot for us lately.,15
"my daughter keeps begging me to watch it. i am going to tomorrow, with all of the lights on.",my daughter's been begging me to see it. i'll be there tomorrow. lights on.,11
my mom and i were talking about atarting a non profit that helps kids get clothing and other essentials.,my mom and i are talking about designing a non-profit to help kids get clothes and other necessities.,3
i found my gold fish floating at the top of the fish tank dead last week.  i am absolutely hurt over it.,i found my goldfish floating at the top of the fish tank dead last week.,14
learned earlier today that i had been drinking all day out of a cup that had been used earlier by someone who has bronchitis. i'm hoping it's not too contagious... why can't people properly clean and put things away so i don't confuse dirty dishes with clean dishes!,"i learned earlier, i've been drinking a glass all day, used by a man with bronchitis, and i hope it's not too contagious... why people can't clean it up.",8
ended up getting a pizza from costco. i'm so hungry.,i got a pizza from costco. i'm hungry.,6
my friend used my car all day today and didnt even put any gas in it. she left trash in it too,"my friend used my car all day, and she didn't even put any gas on it, and she left garbage behind.",19
i just bought a lawn mower because mine broke and the grass was getting so long. i barely had it 3 days when my shed was broken into and it was stolen! i'm so irate!,"i just bought a lawn mower because i broke and the grass grew longer, and i barely had it for three days, my shed was broken into and it was stolen!",19
"my father and brother are in a serious conflict with each other right now, as my father has complained about the way my brother raises his son. obviously it's a really stressful, tenuous situation and i have no idea who's side to take, and i'm worried it will lead to them not wanting to keep in touch anymore.","my father and my brother are in serious conflict now, and my father complains about the way my brother raised his son, and it's obviously a very tense and fragile situation, and i don't know whose side is acceptable, and i'm afraid it will lead them to no longer want to be in touch.",11
i woke up one morning and found a puppy in my bed.  i wasn't expecting that!,i woke up one morning and found a puppy in my bed. i didn't think this would happen!,9
"i lent my car to my 17-year-old sister today. she left at 10 in the morning and it's midnight, and she still isn't back with it. i trust her mostly, but she hasn't been driving for long, and it makes me nervous thinking of her out there on the road.","i lent my 17-year-old sister my car today, and she left at 10:00 a.m., and she's still not back at midnight.",1
just moved and there is a pier near where i live.,"just moving, there's a wharf near where i live.",15
i won a year of unlimited pizza. i'm so psyched.,i won an unlimited pizza for a year. i'm so excited.,6
i am so ready to light a candle and bingewatch,i'm ready to light candles and guest watches.,30
"i saw firsthand today how caring my cousin can be with children. she was being patient and cooperative with my unruly and difficult two-year-old nephew, and she's only 13-years-old herself. i was pretty proud of how she handled the difficult situation, and it made me imagine her as a mother in the future.","today i saw with my own eyes how my cousin took care of her child, and she patiently worked with my two-year-old nephew, who was only 13 years old, who was a child of the same age.",13
i am so tired of my friends flaking on plans. they are so unreliable,i'm tired of my friends thinking about the plan. they're too unreliable.,22
there's a battle of the bands going on. i hope my favorite band gets so far.,there's a band that's fighting and i want my favorite band to be here.,16
the other day i accidentally stepped in dog feces.  i was really grossed out.,i accidentally stepped on dog shit that day. i was so creepy.,8
i lost my wallet once but someone returned it to me.,"i lost my wallet once, but someone gave it back to me.",27
i bought snacks for the kids lunches and i have eaten half of them. thats so bad,"i bought the kids snacks, and i ate half.",10
"i took off work to go to a concert, but it got cancelled.","i went to the concert after work, but it was canceled.",17
my new laptop is coming monday. i got exactly what i wanted!,my new laptop's coming on monday. i got what i wanted!,15
"i've been really sick, and my cat has been taking care of me.",i'm very sick. my cat's been taking care of me.,3
"next week, i am going to las vegas! i can't wait for it!",i'm going to vegas next week. i can't wait.,15
i am taking care of my sister when she get out of the hospital,"when my sister is discharged, i'll take care of her.",3
i am so happy theses days.,i'm so happy these days.,6
"i was walking back home today, and i had to go through the front yard. the summer time means lots of rain, and so the grass gets a little tall. while i was walking through it, i stepped on a snake! i screamed like a little baby and jogged away really fast.","i walked home today, and i had to go through the front yard, and summer time meant a lot of rain, so the grass got a little high. and when i walked over, i stepped on a snake! i screamed like a baby, running fast.",9
a few years back my brother left for college and i had one year of high school left. it was weird having the house be so empty.,"a few years ago, my brother left college, and i had a year of high school.",21
 its my birthday tomorrow and my husband put together a huge party for me. i'm so excited about it that i may not be able to sleep tonight!,my husband had a big party for me. i'm excited. i may not be able to sleep tonight!,15
"i was playing with football with my two nephews, just throwing the ball around, and i threw the ball too high and hard for my younger nephew. it sailed past him and nailed the neighbor's car behind him, and left a dent in the door. i felt so stupid having to go up to their house and tell them what happened...","me and my two nephews play football, throw the ball around, i throw the ball too high, too hard, my little nephew.",26
"i haven't played my flute in years. picked it up the other day, and i was still able to play my favorite songs.",i haven't played a flute in a long time.,31
i am excited for summer to be over soon,i'm excited that summer will be over soon.,6
i bought my parents a new car last week.  i am very happy about it.,i bought my parents a new car last week. i'm glad.,6
i met a girl on tinder and we seemed really into each other. we started dating shortly after and then she dumped me like 4 days in.,"i met a girl on the trimper, and we really seemed to love each other, and we just started dating, and then she dumped me for four days.",14
the piano i ordered is coming in next week.,my piano will be here next week.,15
i can't wait for this weekend.,i can't wait this weekend.,15
"last week was my birthday. when i got to work, my office was decorated and there was a cake and some gifts on my desk. i wasn't expecting it.","last week was my birthday, and when i was at work, my office was decorated, and there were cakes and presents on the table.",9
i walked to an apartment and it took me a while to realize i was in the wrong apartment.,it took me a while to realize i was in the wrong apartment.,26
i am so thankful for having so much land,i'm so grateful that i own so much land.,27
the store i usually buy bird food from raised their prices at least 4 times.,i usually buy bird food at least four times from the higher price of bird food.,17
"my family is coming to visit me soon, and it has made me very happy.",my family will be coming to see me soon. it makes me happy.,6
i am looking forward to the new season of game of thrones.  i am so excited for it!,i look forward to the new season of the throne game.,16
i am so glad i can talk to my parents about things,i'm glad to be able to talk to my parents.,27
i am so disappointed on trump.,i'm so disappointed in the throne.,8
i love seeing old friends. ,i like to see old friends.,13
my son just got engaged to his girlfriend.  i am so happy!,my son just got engaged to his girlfriend. i'm so happy!,6
"my friend convinced me to go with her to see a new band that was performing. i went along, not expecting them to be good at all. i have to admit that they were way better than expected and i would love to hear them again!","my friends convinced me to go with her to the new band show, and i walked over, and i didn't expect them to do well, and i must admit they were much better than expected.",12
i am confident the democrats will bet trump in november.,i'm sure the democrats will not hesitate to win the war.,28
i have a big job interview tomorrow and it has got me nervous.,"i have a big job interview tomorrow, which makes me nervous.",18
i am in awe with what i saw last week.,i fear what i saw last week.,12
next week i am going camping with friends.  i am so ready for it.,i'm going camping with my friends next week. i'm ready.,30
i am pretty sure i am going to get this planning done soon,i'm pretty sure i'll be able to finish this plan soon.,23
my husband wants to have another child. i am just not sure that it is the best idea right now. i just cannot decide.,my husband wants to have another child. i'm just not sure it's the best idea at the moment.,24
i am so piss off at the democrats.,i'm so angry with the democracy.,8
"last week, i think i saw a ghost outside.  i was so scared!","last week, i thought i saw a ghost outside. i was scared!",2
"last week, i had a meeting in my office. i worked really hard for that. and because of that, i felt disposed.","last week, i had a meeting in my office, and i worked very hard for it, so i felt abandoned.",30
it was nice to have an adult gathering with no kids with family,"it's nice to have a grown-up party, no kids with their families.",31
i saw a person screaming at a puppy today.  i was so upset to see it.,i saw a man yelling at a puppy today. i'm sorry to see it.,22
"my husband and i don't usually get each other gifts for christmas but last year he got me one, it was a pet puppy. i could not have been more shocked. ","my husband and i don't usually get presents at christmas, but last year he bought me a dog.",9
i am feeling disappointed with myself.,i'm disappointed in myself.,25
"in the world cup 2018, i never thought that, france would win the cup. i was so amazed.","in the 2018 world cup, i never thought franz would win the cup.",9
i am very scared for the usa.,i'm very afraid of us.,2
my friend just bought a mansion.  i am very envious of him.,my friend just bought a mansion. i envy him.,7
i am so mad at trump.,i'm angry about the ace.,19
